 ," Në ampoinca ampodäni adobaï ämotamïni ïnämaï önonquedö ante ampodäni ëñëninque mönö , Ædemë ante ",ampodäni,True,"pa , ante edö cete ëñenguïï "
 ," Mempo Wengonguï öönedë owodinque ",apäidäni,True," ïnäni badongacäimpa "
 ," Ante ",apënedäni,True," ëñente wedinque Edode weetë në nö ëñënäni ïnänite awëmö äñete pönäni ate , Nëmö eyedënö mä pönï tamö amïnitawo "
 ," Ante ",apënedäni,True," ëñente wedinque Edode weetë në nö ëñënäni ïnänite awëmö äñete pönäni ate , Nëmö eyedënö mä pönï tamö amïnitawo "
 ," Ante ",apënedäni,True," ëñente wedinque Edode weetë në nö ëñënäni ïnänite awëmö äñete pönäni ate , Nëmö eyedënö mä pönï tamö amïnitawo "
 ," Ede , Oncö waa ongompa , ante waa amö ince mönö oncö në ",badöningä,True," ingante godömenque waa ate apënecëimpa "
 ," Pïinte ",badäni,True," adinque Itota tömënäni ïnänite angantapa "
 ," Ayë , “ Awënë odeye ïñömö ëñace pö ",bedäni,True," ïnänite ace guiiyongä ede adocanque monguïmëno bequï weocoo awënë odeye nänö pönönincoo ince wëñadämaï inte önoncooque ee mongengä "
 ," Apodo guiquënë , Cöñe bate pecëimpa , ante epë gao ",caadäni,True," baï cedinque mïnitö ïmïnite godömenque nanguï odömonte apënecä ëñëmïnitapa "
 ," Ayë , Wengonguï quï , ante baö näni iya täimpaa në cedäni adobaï iya täimpaa näni ",cönöningä,True," ince pancacäa ente cente quëwënänipa , ante pönëmïniyaa "
 ," ﻿ Në Ponguingä , ante ",dodäni,True," näni në angaingä ïñömö Itota Codito ïnongä ingampa "
 ," “ Bitö tece ",ëñadäni,True," tönö goömë në gänäni ïnänite apënebi ëñente , tömënäni Ao ante nö pönï tededinque , Wengonguï teiyë waëmö ingänö , ante watapë apënedänipa "
 ," Wadäni nämä ocai ",encadäni,True," tönö nanguï adinque në ëñënäni tönö mänïnö bitö ëñengaïnö ante ëñënämaï incedänimpa , ante cedinque bitö cegaïnö ante wë wodonte baï pe wëënegabiimpa "
 ," Wadäni nämä ocai ",encadäni,True," tönö nanguï adinque në ëñënäni tönö mänïnö bitö ëñengaïnö ante ëñënämaï incedänimpa , ante cedinque bitö cegaïnö ante wë wodonte baï pe wëënegabiimpa "
 ," Äñongante , — Æ , ",ënodäni,True," ïnäniyaa "
 ," ﻿ Ayë ate tömengä mïñë në godäni önompo tipempoga go mënäniya mänimpodäni ïñönänite Itota äñecä pönäni ate tömengä , Botö pönö cebo ate mïnitö në ämïni badinque wëneidi në wentamö ",ëwocadäni,True," ïnänite wido cecemïnimpa , angantapa "
 ," Ñöwo ïñömö ïïnäni adobaï engë ",gantidäni,True," adinque mïnitö tömënäni ïnänite ee ate gomö aedäni ämopa "
 ," Ayë , Itota ingante wënongëimpa , änäni ëñente wedinque Codaa tömengä ingante në ",godöningä,True," guiquënë , Æ tömengä nänö wenguinquemë ceboïnö ante pönëmogaa , ante guingo imonte wecantapa "
 ," Änäni ëñente godonte ence goyönäni ede në monguingä do pongä adinque në ëñente eyepë nëënïnäni ïñömö monguingä tönö godongämë monguïmëno oncönë bece ",guiidäni,True," ïninque ede odemö tee mönete intapa "
 ," Änäni ëñente godonte ence goyönäni ede në monguingä do pongä adinque në ëñente eyepë nëënïnäni ïñömö monguingä tönö godongämë monguïmëno oncönë bece ",guiidäni,True," ïninque ede odemö tee mönete intapa "
 ," Bitö ïmite tee ",mönedäni,True," ïninque botö do bitö tönö go guiibaïmopa "
 ," Bitö ïmite tee ",mönedäni,True," ïninque botö do bitö tönö go guiibaïmopa "
 ," Wengonguï anquedo angä ëñëninque ayë odömongä adinque botö në ",odömöningä,True," önöwa ïnö ede weente tömengä ingante watapë apënecete ante cetabopa "
 ," Mänömaï cedinque Itota do wëningä ince ñäni ömëmonte quëwente mempoga do ponte a ",ongöningä,True," inte ñöwo tömengä ëmïñënïnäni weca mempoga go adopoque pongacäimpa "
 ," Incete Itota ingante tee empote quëwënäni godongämë ponte ëënïme gongente ayönäni Pabodo yabeque ëmëwo wente baï ",öñöningä,True," inte engë gantidinque adodö tömënäni quëwëñömö pongantapa "
 ," Öönedë ",owodäni,True," ëñente cedäni baï inguipoga adobaï bitö änö ante ede ëñente cete bacëimpa "
 ," Ïingä Ootee Bedënabee näni ",pemöningä,True," ïñömö Tipidebe quëwente pöningä inte ede ,"
 ," Bitö tömengä ëmöwo ante , Në Ængä ïnongä ingampa , ante Itota pemoncebiimpa ,” ante anquedo Wengonguï nänö në da ",pönöningä,True," ponte Ootee ingante angacäimpa "
 ," Ayë , Wacä Awënë Odeye ëñacampa , ante ",tededäni,True," ëñente wedinque mänïöme tömäme awënë odeye Edode weetë pïinte bayongä Eedotadëë quëwënäni tömänäni tömengä tönö godongämë guïñente wedänitapa "
 ," Ayë , Wacä Awënë Odeye ëñacampa , ante ",tededäni,True," ëñente wedinque mänïöme tömäme awënë odeye Edode weetë pïinte bayongä Eedotadëë quëwënäni tömänäni tömengä tönö godongämë guïñente wedänitapa "
 ," Ayë , Wacä Awënë Odeye ëñacampa , ante ",tededäni,True," ëñente wedinque mänïöme tömäme awënë odeye Edode weetë pïinte bayongä Eedotadëë quëwënäni tömänäni tömengä tönö godongämë guïñente wedänitapa "
 ," Ayë ede , “ Waodäni näni në boo ",tënöningä,True," ingante aquïnäni ïnänipa ,” ante Wengonguï angä ëñente wataa näni yewëmongaïnö baï ïinque bacëimpa , ante mänömaï batimpa "
 ," Ömaadäni inte weyönänite botö Wengonguï waa pönï nänö pönö cegaïnö ante apënebo ëñente ",todäni,True," amïnapa "
 ," Weetë Wengonguï ingante në ",waadedäni,True," ïnänite do againgä inte tömengä tömënäni ïnänite pönengampa "
 ," ﻿ Pe ",wëënedäni,True," adinque tömengä mïñë në godäni godongämë ongönäni nanguï ïnäni tönö ongöñönänite Itota tömänäni ïnänite apënegacäimpa "
 ," Weetë ede baö tönö önöwoca tadömengadenguipo në ömëe ëwënongä ingante guiquënë mïnitö tömengä ingante guïñente ",weedäni,True," "
 ," Badabato guiquënë tömënäni näni quëwëñömö awënë ingante wido cecete ante cedinque godömenque waocä ingante ",wënöningä,True," inte ede ñöwo tee mönete ongönongäimpa "
 ," Wënäni ",wedäni,True," ïninque Wengonguï beyë në apënegaingä Eedëmiya wodi ïïmaï ante nänö angaïnö baï ede ïinque batimpa "
 ," Ïñempa , Ïïnäni quï bacëimpa , ante yewëmongä incete në ",yewëmöningä,True," mïingä quëwëñongante tömengä mäincoo edö cete tömënäni quï baquïï "
