 ," Ayë wacä , Bitö ïmite në apente angä weca ente godinque botö bitö weocoo enceboimpa , ante ceyongä bitö mänincooque tömengä ingante pede godöninque wacoo bitö yabe mongencoo tönö ee ",abi,True," ö encecäimpa "
 ," Näwangä ï ïninque dica ince päö ",ämi,True," ba cëmaïmipa "
 ," Itota ingante apënedinque wëne awënë , — Bitö botö weca ede weëninque , Tatänabi bitö Wengonguï Awënë baï ïnömi ïmipa , ante watapë ",apënebi,True," ëñëmoe "
 ," Itota ingante apënedinque wëne awënë , — Bitö botö weca ede weëninque , Tatänabi bitö Wengonguï Awënë baï ïnömi ïmipa , ante watapë ",apënebi,True," ëñëmoe "
 ," Itota ingante apënedinque wëne awënë , — Bitö botö weca ede weëninque , Tatänabi bitö Wengonguï Awënë baï ïnömi ïmipa , ante watapë ",apënebi,True," ëñëmoe "
 ," Ayë , “ Bitö tömëmö ïnö ince adinque wëne wëne toïnente ",babi,True," ïninque tömëmi adïmö ince o togëmonte baï cedinque wëne wëne bitö cedïnö ante wido cebi waa ïmaimpa "
 ," Incete dicabo tëïmö ï baï bitö nö änïnö ïñömö ede tëïne ï ïñonte botö mänïmoga tëï mënonte baï pönö ",badömo,True," ate mïnitö mïni pönencabo bacemïnimpa "
 ," Ayë botö tömëmo awinca ñä mëmöninque ñöwo waa ",bamömo,True," inte abopa , angantapa "
 ," Ayë , “ Bitö tömëmö ïnö ince adinque wëne wëne toïnente ",babi,True," ïninque tömëmi adïmö ince o togëmonte baï cedinque wëne wëne bitö cedïnö ante wido cebi waa ïmaimpa "
 ," “ Botö odömonte queë ",bemömo,True," adinque mïnitö weetë , Tömengä ingampa , ante adinque tömengä ingante ede bei ongonte ö ëedäni "
 ," Bitö baö cëmi beyë , biïnömë näni wedenque tï nämë ",bebi,True," beyë , quïëmë cebi beyë bitö tönïñacä oda cete wecantawo "
 ," — Awënë , Bitö Ao ämi inte wade ",caabi,True," ïninque botö waintai baabaïmopa "
 ," Ante weyongante Itota weetë , — Cöwë ee ",cebi,True," , ämopa "
 ," Weetë ede nämä nö ",cedömo,True," inte botö ïñömö ede godömenque waa pönï ongömo apa quëwëmïni "
 ," Bitö quingämë ",cëmi,True," adinque bitö tönïñacä , Baacä apa cëwëe , ante wewente bacä ïninque bitö waadedämaï inte godömenque cëmaïmipa "
 ," Bitö pëïnäni weë peyönäni adocanque ingante botö bitö awënë contaimpaa pönö ",cönömo,True," contadinque tömengä ïñömö në Awënë bacecäimpa , ante apënecä ëñëninque awënë Dabii wodi Wengonguï beyë në apënegaingä ïnongä inte ede , Wengonguï tömengä nänö änö baï cöwë cececäimpa , ante do ëñengacäimpa "
 ," Ede në wïwa cedongä nempo ongonte weyömönite bitö gä peyempote ",ëmi,True," quëwencemönie , ämönipa "
 ," Wengonguï beyë ante ee ate cënämaï inte botö wewente baï ",ëmömo,True," adinque wadäni botö ïmote waa acedänimpa , ante awinca nämönänipa "
 ," Ayë ede bitö ocai encabi inte nö pönëninque bitö baö tëï pïñente ",ëñabi,True," inte ede godö waadete cedinque tömengä ingante waa waadete pönëe ,” ante nänö yewëmongaïne tëïne ïñonte mönö nanguï ëñente waa cecëimpa "
 ," Ïñempa bitö ocaguï wentamö ",encabi,True," ïninque bitö edö cete adoguinque pönï godö cebi näämenta baquïï "
 ," Ïñempa bitö ocaguï wentamö ",encabi,True," ïninque bitö edö cete adoguinque pönï godö cebi näämenta baquïï "
 ," Odemö wi ",ënebi,True," guiimönie "
 ," “ Ootee ",ëñëmi,True," "
 ," Ayë weetë adobaï apënedinque , “ Wengonguï botö ïmote apënedinque , Bitö wënäni , ante pönongä ",ënömo,True," inte botö , Möni wencabo më ongömöni aedäni , ämopa "
 ," Ïñempa inguipoga quëwëninque ëmëwaque ",ëwabi,True," incete bitö cöwë bitö wënämaï quëwenguinque öönedë eibi waa ïmaimpa "
 ," “ Wengonguï mönö Awënë ingante bitö mïmö entawente waadedinque bitö ocai encabi inte nö pönëninque bitö önöwoca ",ëwocabi,True," inte ede tömengä ingante edemö waa waadete pönëe "
 ," Wëñengä wodi ingante Itota pede weempo bei ongonte töö ëmëninque , — Tadita cömi , äninque mönö tededö , “ Wëñëmi onquiyëmi engë ",gantibi,True," ,” angantapa "
 ," Bitö Itota mïñë në ",gobi,True," inte epë becebiimpa , ante bitö guiyangä ingante pede godömi engä ïninque bitö godönï beyë eyepë encebiimpa ,” ante apënedinque Itota tömënäni ïnänite da godongä gogadänimpa "
 ," Mïnitö ïñömö në cëningäidi baï ïñömïnite botö ïñömö mëñe baï ïnäni weca da ",godömo,True," godinque mïnitö tente nämä wee cecete ante nänö ëñente cebaï adobaï ëñente ceedäni "
 ," Ede a wi empote wido cedämaï ",ïmi,True," ïninque bitö baö tömäo tadömengadenguipo wido cete baquïnö anguënë ,” ante Itota apënegacäimpa "
 ," Tömengä ïñömö tëï ëmongä ëwocadongä ïñongante botö weetë wedämo ",ïnömo,True," inte tömengä awencata ince edö cete godö ente nëëmaïmoo "
 ," Ayë wïï bitö ",mïmi,True," pe ince wacä mingä pedï ince tä pebi ïmipa , ante pönente wedinque cetabopa "
 ," Ïninque , Botö abo baï ïïnänique adobaï ate baï pönencedänimpa , ante cedinque botö mïnitö ïmïnite ",odömömo,True," adinque mïnitö adobaï Mempocä ingante në ate baï pönëmïni bamïnipa "
