 ," Itota weetë tömengä ingante , — Onquiyengä ingante pïinte ",änewënämaï,True," incebiimpa "
 ," Në badongä ïñömö yabeque badöninque cencadë ïnö ",badönämaï,True," ingantawogaa "
 ," mïnitö , Mïmö ömedë ",bawënämaï,True," incemönimpa , ante cedinque Baa änämaï ïedäni "
 ," Doyedë ïñömö onquiyengä waa bawënencete ante cedinque tömengä quincoo tömancoo eyepote pede godongä ëninque dotodoidi teiyënäni cedäni caate wecä incete tömengä waa ",bawënënämaï,True," inte godömenque wëne wëne bate wedongäimpa "
 ," Bitö guiquënë waadedämaï inte queë ",bemönämaï,True," ïñömite tömengä ïñömö botö pö guiiyedë täno queë bewadinque cöwë queë bewacä ae "
 ," Ayë ate gue ënente wedinque wadäni ïnänite , Cëïnente awedö , äñongante cenguï ïinque ëënönämaï inte ",cönönämaï,True," ïñönänite tömengä wïïmonte ate baï cewënengantapa "
 ," Baonque ante mönö ceïnëwënö ante towënämaï inte mönö tï nämë nanguï bete quidi quidi ",dowënämaï,True," ingëimpa "
 ," Ede wacä quï tiguitamö ince oodo ince weocoo ince , Botö quï bacëimpa , ante cöwë ",ëïnënämaï,True," ïnömoimpa "
 ," Cati ïñömö yepë ",ëmönämaï,True," nongëmonte ba adinque ede ebänö cete weetë yepë waa ëmonguïï "
 ," Botö weca në pongä ïñömö cöwë cenguï gue ",ënënämaï,True," baï quëwencecäimpa "
 ," Edode guiquënë , Nëmö në nö ëñënäni botö änïnö ante ",ëñënämaï,True," inte de godänipa , ante adinque ede enguï bacantapa "
 ," Edode guiquënë , Nëmö në nö ëñënäni botö änïnö ante ",ëñënämaï,True," inte de godänipa , ante adinque ede enguï bacantapa "
 ," Ayë , Wengonguï quï , ante në godönäni ïñömö Wengonguï oncönë ñënencönë ïñömö önöneque näni cebaï guëmanguïöne ïñonte adobaï cedäni incete wentamö ",entawënämaï,True," önonque cecedänimpa , ante Möitee wodi wee yewëmongacäimpa "
 ," Incete mïnitö baö ince ocaguï ince adoguinque ince ëmëwo ",ëwënämaï,True," ingëimpa "
 ," Incete mïnitö baö ince ocaguï ince adoguinque ince ëmëwo ",ëwënämaï,True," ingëimpa "
 ," Ede ",godönämaï,True," ïnäni baï mïnitö adobaï Wengonguï nänö teiyë waëmö apënedö ante në Baa änäni ïnänite apënedämaï ïedäni "
 ," Gänä cecete ante në pogodo godäni në ",gongënämaï,True," näni ïinque goganca godäni baï botö adobaï tömëmo quëwenganca wenteye ïnämaï inte ïinque cetabopa "
 ," Täno pönëë cönämaï ïmi ïninque bitö ongonto ontowë do näñe ñongëninque godömenque enguï ante ömepobi badinque ïinque ede ",mënönämaï,True," ïmaïmipa "
 ," Ïninque mïnitö ïñömö Wengonguï nänö angaïnö ante ëñëmïni inte baï ïïnäni wentamö ",mongënämaï,True," ïñönänite , Mïni pante wequinque mänömaï cemïnipa , ante apente pïïnämaï incedömïnimpa "
 ," Weetë ",nämönämaï,True," inte Wengonguï beyenque ante cënämaï ïedäni "
 ," Mäincoo da wente enguï nëënämaï inte awencata ",nëënämaï,True," inte goedäni , ante botö da godömo godinque mïnitö enguënëmïni inte wemïnitawo "
 ," Ñöwomïni ïmïnite mä cete ",odömönämaï,True," ingëimpa "
 ," Mänïöne adoöne ïñonte Tadoteoidi në , Waocä wëninque ñäni ",ömëmönämaï,True," ëmëwo wengampa , ante në änewënäni inte Itota weca pöninque , Ïïmaïnö ante ëñencete ante wemönipa , änänitapa "
 ," Botö weca ",ongönämaï,True," gobäwe , angantapa "
 ," Botö weca ",ongönämaï,True," gobäwe , angantapa "
 ," Wengonguï anquedoidi guiquënë wïï adobaï ñënënäni ïñönänite Wengonguï tömënäni ïnänite adobaï ante ",pemönämaï,True," ingacäimpa "
