 ," Bitö taadö pöninque Itota ingante ",abitawo,True," "
 ,"’ Ante pönëñongä tömënäni , ‘ Ïninque bitö ämi godinque abe wiquïmöni , ",ämitawo,True," "
 ," Bitö tömënäni ïnänite inguipoga quëwënäni näni ceïnö ante odömöninque quïnante mäninque ante odömonte ",apënebitawo,True," "
 ," Wëënëñedë ede waocä ingante në Badongaingä ïñömö , “ Onguïñengä ingampa , ante ayë , Onquiyengä ingampa , ante ",badongacäimpa,True," ,” ante yewëmongatimpa "
 ," Ante äñongä do ede wante ",bawënengacäimpa,True," "
 ," — Awënë ïñempa bitö mönitö ïmönite apënedinque , Botö ebänö ïmoo , ante odömömo acemïnimpa , äninque quïnante weetë , Inguipogaque quëwënäni ïnänite odömönämaï inceboimpa , ante pönëninque ",cebitawo,True," , angantapa "
 ," Botö oodo mïnata godonte ëinta ëninque ede në godonte ënäni weca baanco weca quïnante wïï guidonte ",ëmitawo,True," "
 ," Wengonguï quï , ante në godönäni pancadäniya Abiyaidi näni cabo ïñönänite adocanque Tacadiya ",ëmongacäimpa,True," "
 ," Tömengä ingante adinque botö watapë tobopa ,” ante öönedë ïnö apënecä ",ëñengacäimpa,True," "
 ," Wabänö wacä botö ïmotedö ante bitö ïmite apënecä ",ëñëmitawo,True," "
 ," Mäningä ïñömö mönö quëwenguïnö ",entawengacäimpa,True," "
 ," Ede Wengonguï tömengä nänö wee angaïnö ante apënecä ëñëninque Möitee wodi weetë adodö ante yewëmöninque waodäni ïnänite ",godongacäimpa,True," "
 ," “ Önompo ëmempoque go adoöneque ïñonte ïinque cedinque ïïmö weiyö ñimpo cedinque Wengonguï ",guëmangacäimpa,True," "
 ," Gue ënente weyongä wëne awënë , Wëne wëne cee , ante në änewengä ïnongä inte Itota weca pöninque , — Bitö Wengonguï Wëmi ",ïmitawo,True," "
 ," Ïninque mänintai wido cemö incete Wengonguï weetë , Öönedë mïintai mïni cöwë owoquintai , ante do ",mënongacäimpa,True," "
 ," Wengonguï , Mïnitö Codito nö nänö ëwocadö ente ëwocacemïnimpa , ante pönö cedinque Codito ingante angä ëñëninque tömengä ïñömö ede wëne wëne ëwocadämaï inte weetë ede mönö beyë ante në wëne wëne cecä baï badinque mönö wentamö ëwocadö ince ",mongengacäimpa,True," "
 ," Weetë Möitee wodi ince ocäñeque becoïñeque ante nänö yewëmongainta adotaa yewëmöninque , Waodäni dobe ñäni ömëmonte quëwencedänimpa , ante edonque ",odömongacäimpa,True," "
 ," Æite apënedinque wëmö bayö tömengä adocanque a ",ongongacäimpa,True," "
 ," Tänocä Timönö ëmongä incete Itota wawo Pegodo ",pemongacäimpa,True," "
 ," Wengonguï nänö apente anguïöne ïinque bayonte Todömä quëwengaïnäni ïnänite nanguï pangä wedäni incete mïnitö ïmïnite godömenque pangä wecemïnimpa ,” ante Itota tömënäni ïnänite ",pïingacäimpa,True," "
 ," Ïinque bayedë möna pante wequënënö ante pönëninque bitö ñöwo do pancete ante ",pömitawo,True," , ante wedatapa "
 ," — Bitö Waocä në ëñagaingä ingante ",pönëmitawo,True," "
 ," “ Wengonguï nöingä ante apënecampa , ante Abadäö wede ",pönengacäimpa,True," "
 ," Idegoidi weca tömengä nänö ponte a ongonganca önömeca ",quëwengacäimpa,True," "
 ," Wengonguï tömengä nänö apente anguïöne ïñonte , Mänïne quïnante önonque ",tedebitawo,True," , ante angä ëñëninque mïni waocabo edonque apënequënëmïni ïmïnipa "
 ," Bitö eyedënö gue ënente tepë gëwente ",webitawo,True," "
 ," Ede tömengä nämä nänö ceïnö wëne wëne ceïnonque ïñonte , Tömengä tönïñacä nänö ceïnö weetë nö ceïnonque ï , ante adinque mänömaï beyenque Cäïnö wodi tömengä nänö tönïñacä ingante ",wënongacäimpa,True," "
 ," Mänïñömö gote ongöninque tömengä adämaï ïnongä inte cënämaï bedämaï mëönaa go adoöneque ïñonte ",wewengacäimpa,True," "
 ," Adinque tömengä weetë gä tadongate weocoo ömaacä wodii ",wïnongacäimpa,True," "
 ," Idegoidi , Öme awëmö ate pöeda , ante mënaa ïnate da godönäni gote pöñönate Adacaba wodi në towente quëwengä ince , Botö oncönë guiieda , ante tömëna ïnate wë ",wodongacäimpa,True," "
 ," Äñongante , — Oodeabe ïñömö Bedëë näni quëwëñömö mänïñömö ëñacecäimpa , ante Wengonguï beyë në apënecä ince ïïmaï ante ",yewëmongacäimpa,True," , ante apënedänitapa "
