 ," — Mönö mïñë tee empote Ye ye në ",änewënongä,True," ingante ämi gocäe "
 ," Æ ̈ mi ate bitö në ämi ",badïmi,True," inte inguipoga bitö wee änö ince öönedë dobe wee angaïnö inte ongongëimpa "
 ," Adobaï bitö önompoca tömëmë ïnö ince wëne wëne ",cedïmi,True," inte tömëmi cedimpo ince aa wi empote baï cedinque bitö wëne wëne cedïnö ante wido cebi waa ïmaimpa "
 ," Bitö në ",ënënongä,True," ingante Wengonguï nanguï waadecä beyë tömengä adobaï tocecäimpa "
 ," Itota ebänö cete wapiticë ämaingää , ante pönëñönäni adocanque idegoidi näni wee angaïnö ante në ate ",ëñënongä,True," ïñömö Itota ingante angantapa "
 ," Itota ebänö cete wapiticë ämaingää , ante pönëñönäni adocanque idegoidi näni wee angaïnö ante në ate ",ëñënongä,True," ïñömö Itota ingante angantapa "
 ," — Mïnitö ïñempa , Bitö në ö ",ënïmi,True," ïmipa , ante baï cedinque botö ïmote canta tönö yaëmë nëente ö encete ante pömïni awedö "
 ," Mänïnö beyenque tömengä tëï pïñente ",entawënongä,True," inte në nanguï cecä ingampa ,” ante awedö , angantapa "
 ," Weetë ede baö tönö önöwoca tadömengadenguipo në ömëe ",ëwënongä,True," ingante guiquënë mïnitö tömengä ingante guïñente weedäni "
 ," Weetë ede baö tönö önöwoca tadömengadenguipo në ömëe ",ëwënongä,True," ingante guiquënë mïnitö tömengä ingante guïñente weedäni "
 ," Adinque Itota weetë , — Botö mïñë në ",godïmi,True," ëñëmi "
 ," Wëñë mänämaï ",ïnïmi,True," inte bitö , Ïincayë ate manceboimpa , ante watapë tocebiimpa "
 ," Waocä weocoo waëmoncoo ",mongënongä,True," ingante mïnitö dice ace gomïnitawogaa "
 ," Tömënäni da wente ëintaa ",nëënongä,True," inte tömengä ïñömö , Tömënäni da wënïnta ince pancataa botö quï bacëimpa , ante awëmö ënongä inte mänömaï apënecantapa "
 ," Tece ede apënebi önömonca ëñëñömo botö cencadë në ",ongönongä,True," ince wogei wogei watapë tocä ae "
 ," Æcämenque ïñömö ede , Botö awënë ïnömoimpa , ante në angä inte tömengä ïñömö Tetedo ingante në ",pïïnongä,True," ingampa "
 ," Ayë , Botö pönö cebo ate mïnitö Ao ämïni ïninque mönö godongämë wee cete quëwengëimpa , ante tömengä teiyë waëmö nänö angaïnö ante cöwë ",pönënongä,True," inte ñöwo ïinque cecampa "
 ," Ayë , Botö pönö cebo ate mïnitö Ao ämïni ïninque mönö godongämë wee cete quëwengëimpa , ante tömengä teiyë waëmö nänö angaïnö ante cöwë ",pönënongä,True," inte ñöwo ïinque cecampa "
 ," Äñongante Pegodo , — Bitö mïni godonte ëintaque pede godöninque , Wengonguï Önöwoca nänö da ",pönönongä,True," ingante enceboimpa , ante pönëwëmii "
 ," Wengonguï , Odömoncebiimpa , ante bitö ïmite da pönongä ",pönïmi,True," ïmipa , do ëñëmönipa "
 ," Incete mönö Mempo öönedë ",quëwënongä,True," inte weetë tömënäni ïnänite eyepë godongä cënäni aedäni "
 ," Incete mönö Mempo öönedë ",quëwënongä,True," inte weetë tömënäni ïnänite eyepë godongä cënäni aedäni "
 ," Pabodo ïñömö Itota ëmöwo ante apënecä beyë ayë Itota nänö ñäni ömëmongaïnö ante apënecä beyë Epicodeoidi näni cabo tönö Etoicoidi näni cabo tönö pancadäniya guiquënë , — Ïingä ïñömö önonque ante ",tedewënongä,True," inte ebämë ante tedewengä "
 ," Ediya wabänö ponte o togente pede ",weënongä,True," abaimpa "
 ," Ediya wabänö ponte o togente pede ",weënongä,True," abaimpa "
 ," “ Bitö ïmite wënönäni në ",wënïmi,True," inte bitö nö waa pönï ïnömi ïmipa "
 ," “ Tömengä önöwoca guidömëmö taadö weë gote më mämonte baï ïñömö ongöninque nanguï ämogate ",wewënongä,True," inte gomö ayongä Abadäö wodi a ongongä acantapa "
 ," “ Tömengä önöwoca guidömëmö taadö weë gote më mämonte baï ïñömö ongöninque nanguï ämogate ",wewënongä,True," inte gomö ayongä Abadäö wodi a ongongä acantapa "
