 ," Incete tömänäni , Wengonguï beyë në ",apënedongä,True," Wäö ingampa , ante tededäni ëñëningä inte Edode , Botö ïmote pïïnäni wece we , ante guïñente wedinque Wäö ingante wënönämaï inte ata cepodongäimpa "
 ," Pïinte ",badäni,True," adinque Itota tömënäni ïnänite angantapa "
 ," Tömengä wainca ante a ongöñongä ömecawë baï wïï pönente ",cedäni,True," adinque awencaca wego yete godö gongapamö iya tante baï cececäimpa , ante ämo ëñëmaïmïnipa "
 ," Ayë wadäni , Mönitö Eedotadëë ïñömö quëwëmöni ïñömönite Wengonguï eyedënö pönö cecä beyë abe tawente quëwenguïmönii , ante në wänö ",cönäni,True," ïnänite dodä Änä ïñömö Wëñengä ingante do adïnä inte , Wëñengä në Ænguingä inte do ëñate pongä atabopa , ante cöwë apënedä ëñengadänimpa "
 ," Në aquïïñö ñömenguïñö ",ëñadongä,True," ince tömengä mempoga ëñadämaï inte edö cete baö ñömäadämaï ïñö ëñaquingää "
 ," Awënë Tedeguio guiquënë në ocai ",encadongä,True," inte Wengonguï nänö änö ante ëñëïnente wedinque Bedënabee tönö Taodo ïnate äñete mämongä pönatapa "
 ," Tömengä ebänö angää , ante ",ënënïnäni,True," inte në apënedäni ïñömö ede tacace cedinque tömënäni weocoo yabecooque gä tadongate tece ëmëwo pedingä Taodo näni änongä önöwaca ïnö ñö cedönänimpa "
 ," Ñöwo ïñömö , Botö apënebo në ",ëñënïnäni,True," inte tömënäni näni wentamö mongëmämo do mongënänipa "
 ," Ñöwo ïñömö , Botö apënebo në ",ëñënïnäni,True," inte tömënäni näni wentamö mongëmämo do mongënänipa "
 ," Ede në ö ",ënäni,True," be tate näni ö enguinque inguipogaque da wëmïni apa quëwëmïni "
 ," Tömengä ïñömö tëï ëmongä ",ëwocadongä,True," ïñongante botö weetë wedämo ïnömo inte tömengä awencata ince edö cete godö ente nëëmaïmoo "
 ," Mänïï Babidöniabe ö ente ",godäni,True," ate ayë weë Eecöniya wodi wengä Tadatiedo ëñagacäimpa "
 ," Itota do pongä adinque ede goto ",gongënïnäni,True," tömänäni guïñente wedinque wade pogodo ponte bee tëninque , Bitö pömi , änänitapa "
 ," Todigo waïñacooque oncönë da wente në mangä baï tömengä adobaï në waëmö ïnäni ",ïnäni,True,"te apente engä ate tömënäni tömengä nempo guiicedänimpa "
 ," Oodeoidi awënëidi , Awäa në ongönäni baö mänïwäa guëmanguïöne ongönämaï incedänimpa , ante Pidato weca godinque tömengä ingante , Ïïnäni näni timpodïwäa në ongönäni quingë wencedänimpa , ante cedinque bitö tömënäni önömënë bamë ämi wadäni taa ",mënäni,True," do wencedänimpa "
 ," — Pabodo mönö në tee ",mönedongä,True," ïñömö botö ïmote aa pedinque ïïmaï angantapa "
 ," Änäni ëñente godonte ence goyönäni ede në monguingä do pongä adinque në ëñente eyepë ",nëënïnäni,True," ïñömö monguingä tönö godongämë monguïmëno oncönë bece guiidäni ïninque ede odemö tee mönete intapa "
 ," Ede ñöwo ïñömö , Itota ñäni ömëmongä ate tömënäni në ñäni ",ömëmönïnäni,True," inte Eedotadëë näni waëmö quëwëñömö ponte a ongöñönäni nanguï ïnäni agadänimpa "
 ," Incete ede täno yecado ",ongönïnäni,True," pancadäniya weetë yemïñë gote ongönäni bacedänimpa "
 ," Ayë ëñënämaï inte näni cepämo godömenque yebente baï nanguï ba ate wedinque në ",pönënïnäni,True," inte wodo tömänäni ede Baa äninque waadedämaï bacedänimpa "
 ," Ayë ëñënämaï inte näni cepämo godömenque yebente baï nanguï ba ate wedinque në ",pönënïnäni,True," inte wodo tömänäni ede Baa äninque waadedämaï bacedänimpa "
 ," Ante Itota tömänäni ayönänite nö apënecä ëñente wedinque ñënënäni näni da ",pönönïnäni,True," weetë , Mönö edö cete pïinguïï , ante guingo imonte wedinque pe wëënegadänimpa "
 ," Ante apënedäni ëñente wedinque Edode weetë në nö ëñënäni ïnänite awëmö äñete ",pönäni,True," ate , Nëmö eyedënö mä pönï tamö amïnitawo "
 ," Ayë adocönë owocabo ince adoyömö godongämë ",quëwënïnäni,True," ince näëmë weetedö weetë cedäni ïninque tömënäni oncö woquinque näwë gobaïnänipa "
 ," Ayë adocönë owocabo ince adoyömö godongämë ",quëwënïnäni,True," ince näëmë weetedö weetë cedäni ïninque tömënäni oncö woquinque näwë gobaïnänipa "
 ," Mänincoo mïni acoo ince tömanca be ",tadäni,True," weenca adinque panguïmë panguïmë godinque dica adocaque pönï ince wënömëneca ongönämaï ingëimpa , ante apënegacäimpa "
 ," Ïninque mäningä Itota näni në ",tededongä,True," guiquënë ecänö ingää "
 ," Äñongante ede , Mönö cabo ince ecänonque ñënengä pönï ïnongä inte në angä inguingää , ante ",tedewënïnäni,True," inte guingo ïmonte wedinque pe wëënedänitapa "
 ," Pancadäniya ïñömö Apio näni godonte ëïñömö ganca pöninque mönitö ïmönite mämö bee ",tënäni,True," ate godongämë gotamönipa "
 ," Ayë weë Aacobo wodi ",wënäni,True," Oodaa näni caipë ëñagadänimpa "
 ," Ayë , Quïëmë daicawo gawënäni ince quïëmë beyë wence cete wewënäni ince mïnitö eyepë inte godö cemïni ate në ",wewënïnäni,True," waa bacedänimpa , ante pönö cegacäimpa "
 ," Ayë , Quïëmë daicawo gawënäni ince quïëmë beyë wence cete wewënäni ince mïnitö eyepë inte godö cemïni ate në ",wewënïnäni,True," waa bacedänimpa , ante pönö cegacäimpa "
 ," Ïninque awënëidi në wïwa cedäni ïnänite bei ongonte goto ",wïnäni,True," ongöñönäni Badabato adobaï tömënäni tönö godongämë tee mömënete ongönongäimpa "
