 ," Ayë adobaï yowepë biïnömë näni ",ämë,True," mïïmë ëninque waodäni edö cete picë ëmontaicadedë godö pe ñïñenguïnänii "
 ," Ayë adobaï yowepë biïnömë näni ",ämë,True," mïïmë ëninque waodäni edö cete picë ëmontaicadedë godö pe ñïñenguïnänii "
 ," Ate ede ",awencabo,True," weiyongante ede adocä tao ayongä wadäni önonque a ongönäni adinque tömengä tömënäni ïnänite , ‘ Quïnante tömää itedë ede cedämaï a ongömïni "
 ," “ Deëmetedio padatagë näni ",badoncabo,True," ince wacä ingante , Wïwa cebitapa , pïinte wedänitawo "
 ," Ïñempa önöwoca badï ïmo baï edö cete baö tönö ",bamë,True," ëaquënëmöö "
 ," Tömengä wadäni idegoidi tönö Patowa ëëmë mönö ",cëmë,True," baï mä cengacäimpa "
 ," Itota ïñömö , Teiyënäni godämë gongënäni awedö , ante pönëninque tömengä mïñë në godäni ïnänite , Gäwapë ",ëmë,True," wedeca mantamïni taoboedäni "
 ," Itota ïñömö , Teiyënäni godämë gongënäni awedö , ante pönëninque tömengä mïñë në godäni ïnänite , Gäwapë ",ëmë,True," wedeca mantamïni taoboedäni "
 ," Tömëmö waïmö botö änïmö baï ïnäni guiquënë Awënë Odeye ingante näni ",ëñencabo,True," ïnänipa "
 ," Wengonguï anquedo tänocä godinque tömengä owetadë ",ënë,True," ince inguipoga gao cecantapa "
 ," De ä wedinque quëwëñönate Tacadiya wodi tönö godongämë näni ",godoncabo,True," näni godöñedë ba ïninque tömengä ïñömö , Wengonguï quï , ante godongantapa "
 ," Ayë monguïmëno ante në cedongä epë ïnïmë ince biïnömë badïmë ëninque , Æbänö ïmë , ante bedinque tömengä , Itota nänö badön",ïmë,True," impa , ante ëñënämaï ïnongäimpa "
 ," Tömengä ede wadäni näni cecabo ïñönänite näëmë pïïninque tei tei pangä ïninque ayë në tï ",nämë,True," bete quidi quidi dowente badäni tönö godongämë cente becä "
 ," Angä ëñente wedinque Pegodo guiquënë , — Mönitö ïñömö ede möni ëadincoo ",owë,True," caate bitö mïñë ömepomöni inte pömöni abipa "
 ," “ Mänïnäni Wengonguï biïnömë nänö ",pïïmë,True," becedänimpa "
 ," Mönö ede Wengonguï tönö mönö godongämë ",pïincabo,True," ïñömonte tömengä Wengä mönö beyë weetë wengä beyenque mönö Wengonguï tönö godongämë piyënë cemö bagamöimpa "
 ," Incete dicabo tëïmö ï baï bitö nö änïnö ïñömö ede tëïne ï ïñonte botö mänïmoga tëï mënonte baï pönö badömo ate mïnitö mïni ",pönencabo,True," bacemïnimpa "
 ," Apënedäni ëñëninque ede në godönäni ñënënäni guiquënë në aadäni näni Picencabo tönö ",pönë,True," cöninque godongämë Ao äninque tontadoidi në wee wänönäni ïñönänite tiguitamö padatamö bacoo godöninque ,"
 ," “ Oodabe awënë gobedönadodoidi teiyënäni ïñönäni mïnitö adobeca Oodabe quëwëninque Bedëë ïñömö mïni ",quëwencabo,True," ïñömö mëa pönï ïmïni incete ede wïï önömïnique incemïnimpa "
 ," Mänïnäni näni ",tedewencabo,True," ïñönäni Ïïmëneo tönö Pideto adodaque ïnapa "
 ," Ayë bitö godö cebi beyë wacä baga tä tobë gogacä ïninque tömengä näëmë cecä beyenque bitö baga adobaï tä ",tobë,True," gogacebiimpa "
 ," Mönö ",wëmë,True," Abadäö wodi Mëetopotämiabe ayë quëwëninque Cadäna ïñömö ayë quëwence godämaï ïñongante Wengonguï në ñäö apäite baï ëmönongä inte Abadäö weca ponte a ongongä agacäimpa "
