 ," Ede tömëmi awinca awempa wee ëmonte baï bitö wëne wëne adïmö ëmömi inte bitö tönïñacä ingante , ‘ Biwï , bitö awinca guiyangä më owo baï ate ë wimömoe ,’ ante ede ",abipa,True," diyë ë wimonguïmii "
 ," Ante Wäö mänömaï apëneyongante Oodeabe tömäo quëwënäni Eedotadëë quëwënäni tömänäni tömengä weca pö pö bee tente ëñëninque , Näwangä ",ämipa,True," "
 ," Mönö , Waocä nanguï pönëninque dicaa yewëmöninque waa pönï nänö badöinca baï Wengonguï adobaï ingampa , ante edö cete ",änewenguïï,True," "
 ," Ayë bitö ayömi mönitö tömämöni önömönique ïmöni adinque bitö , Waodäni ebänö anguïnänii , ante ayë , Æbänö cequïnänii , ante wedämaï ïnömi inte ede Wengonguï taadö ante guïñënämaï inte nö odömonte ",apënebipa,True," "
 ," Ïninque bitö mänincoo encete ante botö weca ede weëninque , Tatänabi bitö Wengonguï baï ïnömi ïmipa , ämi adinque botö weetë , Bado , bitö tömäme Awënë ",babipa,True," , ante ede pönömo ëmaïmipa , ante wëne awënë änewengantapa "
 ," Bitö , Æbänö mënonguïï , ante , Æbänö ",badonguïï,True," , ante botö onquiyabo ïñömö bee tente odömömo adinque badoncebiimpa "
 ," Bitö öönedë Awënë ingaïmi inte inguipoga Awënë adobi ïnömi inte ede mänömaï ",cebipa,True," , ante adinque botö bitö ïmite waa ate pönëninque apënebopa "
 ," Ayë weetë botö Waobo ëñagaïmo inte ede ponte në cente bete quëwëmo adinque botö ïmotedö ante mïnitö ïñömö , Cëowëobi inte ",cëmipa,True," "
 ," Ayë bitö wïï mïñömö wayömö ince ede do tä pete gete baï ",ëmipa,True," , angantapa "
 ," Cati ïñömö yepë ëmönämaï nongëmonte ba adinque ede ebänö cete weetë yepë waa ",ëmonguïï,True," "
 ," “ Mänïï quiyacä nänö quiyaïnö ante apënedinque botö , Wengonguï Awënë ingante ebänö ",ëñenguïï,True," , ante odömoncete ante apëneyömo mïnitö ëamonca ongonte ëñëedäni , angantapa "
 ," Ïïmaï ceedäni , ante Wengonguï nänö wee angaïnö ante bitö tömëmi do ",ëñëmipa,True," "
 ," Incete cenguï önonque ïñonte mönö cënämaï ïmö beyenque edö cete wïwa ",entawenguïï,True," "
 ," Bitö tee mönete nanguï caate wequinque Eedotadëë ",gobipa,True," , änäni ëñëninque mäninque ante ëñëmopa "
 ," Ïñempa botö , Mönö në tee mönete ongongä wëne wëne nänö cedïnö ante yewëmönämaï inte mönö edö cete da ",godonguïï,True," , ante awedö , ante Peto apënegacäimpa "
 ," Itota ingante apënedinque wëne awënë , — Bitö botö weca ede weëninque , Tatänabi bitö Wengonguï Awënë baï ïnömi ",ïmipa,True," , ante watapë apënebi ëñëmoe "
 ," Bitö , Æbänö ",mënonguïï,True," , ante , Æbänö badonguïï , ante botö onquiyabo ïñömö bee tente odömömo adinque badoncebiimpa "
 ," Incete Wengonguï , Odibowë yepengoncoo baï teceguinto beyenque ode yate baï pete incacëimpa , ante odibowäa yepentoga godö mïni tinte baï cedinque bitö ïmite waadete pönö cecä ate bitö idegoidi beyenque mïïmi inte ",ongömipa,True," "
 ," Awënë Wengonguï bitö adobique Tömää Cegaïmi inte , Ïïmaï panceboimpa , ante bitö apente angaïnö baï cedinque tömënäni ïnänite päninque bitö cöwë nö cete waa ",pämipa,True," "
 ," Ante Itota tömänäni ayönänite nö apënecä ëñente wedinque ñënënäni näni da pönönïnäni weetë , Mönö edö cete ",pïinguïï,True," , ante guingo imonte wedinque pe wëënegadänimpa "
 ," Bitö guiquënë ñöwoyedë waïmë biïnömë bitö nänënë concedïmë ente ",pömipa,True," "
 ," Angä ëñëninque Itota , — Näwangä ante ",pönëmipa,True," "
 ," Mönö ebänö waadete ",pönenguïï,True," , ante pönëninque mönö waa adoncoo ante adobaï pönëë cöedäni "
 ," Ñöwo woyowotë ince ede , Idewaa ",quëwëmipa,True," , ämo wencebiimpa "
 ," Äñongante Itota ïñömö , —“ Cenguinque cente edö cete ",quëwenguïï,True," "
 ," Tömengä ingante botö adobaï , Wabi inte botö tededö wïï ",tedebipa,True," , ante ancedömoimpa "
 ," Ïñempa edö cete mänömaïnö ante ",tedewenguïï,True," "
 ," Ïñempa wagada päintoca baï bitö nämä ïñë ëwate baï cedinque cowate baï ede caate baï ",webipa,True," töö "
 ," adoyömö pönëninque , Mönö ebänö babe cete Itota ingante awëmö bei ongonte ente ",wënonguïï,True," ,"
 ," Weetë yabeque mönö wëne wëne cedö beyë mönö baö edö cete ",wewenguïï,True," "
