 ," Wengonguï tömengä nänö apente anguïöne ïñonte , Mänïne quïnante önonque tedebitawo , ante angä ëñëninque mïni waocabo edonque ",apënequënëmïni,True," ïmïnipa "
 ," Ïñempa mïnitö doyedë mïni ëñengaïnö ante ñöwo në odömömïni ",baquënëmïni,True," ïmïnipa "
 ," Ïninque , Æbänö entawëmöö , ante mïnitö nämä näëmente cöwä adinque nöingä ante pönëninque päö cëninque mänïmë ",bequënëmïni,True," ïmïnipa "
 ," Ayë apënedinque , “ Dodäni näni wee angaïnö ante në adïmïni ïñömö mïnitö në ",ëñenguënëmïni,True," inte ede mïni wequinque nö pönente ëñënämaï ïmïnipa "
 ," Ïñempa mänïnö öñabo ",godonguënëmïni,True," inte mïnitö godömenque waadete pönëninque nö cequënëmïni ïmïnipa "
 ," Mänömaï beyë mïni pönencabo tömämïni tömengä nempo guiidinque ",guëmanguënëmïni,True," ïñömïnite adocanque ince oda cedämaï incecäimpa , ante cedinque mönö godongämë waa adinque wee aacëimpa "
 ," Incete Cönäö wodi mä pönï nänö cegaïnö ante adinque mïnitö ",pönenguënëmïni,True," ïñömïnite mäninque mïni aquinque ante odömonte ingëimpa "
 ," Botö apënebo beyë mïnitö në ",pönonguënëmïni,True," incete pönönämaï ïmïni ïninque botö weetë ënämaï inte toceboimpa "
 ," Ede Wengonguï nänö anganca ",quëwenguënëmïni,True," inte mïnitö , Wante ïño ince godömenque quëwëmote , ante wewëmïni incete ede edö cete nämä cedinque godömenque wantepiyë quëwenguïmïnii "
 ," Ïninque mïnitö tömëmïni , Pabodo waa cecä ingampa , ante ",tedequënëmïni,True," ïmïnipa töö "
 ," Botö quïëmë beyë tobo adinque mïnitö godongämë watapë ",toquënëmïni,True," ïmïnipa , ante pönentabopa "
 ," ‘ Mïnitö në tente ",wequënëmïni,True," guiquënë ñöwo ede gä gobäewedäni "
