 ," Në ampoinca ampodäni adobaï ämotamïni ïnämaï önonquedö ante ampodäni ëñëninque mönö , Ædemë ante ",ampodänipa,True," , ante edö cete ëñenguïï "
 ," Nëmöidi guiquënë wadö baï ",apäidänipa,True," "
 ," Mänïnäni guiquënë , Botö apënebo adinque waodäni pönö waa acedänimpa , ante pönëwëninque mïnitö odömöincönë go guiidinque në gongëninque Wengonguï ingante ",apënedänipa,True," "
 ," Mänïnäni guiquënë , Botö apënebo adinque waodäni pönö waa acedänimpa , ante pönëwëninque mïnitö odömöincönë go guiidinque në gongëninque Wengonguï ingante ",apënedänipa,True," "
 ," Wëënë ïñömö , Itota nanguï ïnäni ïnänite gampocä waa ",badänipa,True," , ante në adïnäni inte tömënäni ñöwo , Mönö gampo cete waa bacëimpa , ante cedinque goto gongënäni wedinque mänömaïnö ante änongäimpa "
 ," ﻿ Mëönaa go adoöneque ïñonte Cänaa quëwëñömö Gadideabe ïñömö monguïmëno ante ",bedänipa,True," "
 ," Ayë godömenque apënedinque , “ Waodäni , Ööingä ñömënämaï ingëimpa , ante cedinque cati ñënë quïmönique gongapamö ëñö cete ",biyadänipa,True," "
 ," Ayë , Wengonguï quï , ante baö godöninque waodäni baonga tepë gao ",caadänipa,True," "
 ," Waocä , Botö wë manguinque , ante änämaï ïñongante ",ëñadänipa,True," "
 ," Mäincooque beyë ayë önonque towente näni wedö beyë tömënäni ömentacoo incootonque ñä caate baï ce ïninque ede wampo ",encadänipa,True," pequïnänii "
 ," Wadäni , Bitö Wengonguï beyë näni yewëmongainta nanguï abi ïmipa , ante pönëninque mönitö ïmönite waa acedänimpa , ante babe cedinque mäninta ëmontaicade ñënë pönï badonte mïni tente önoncaipoga wo cete ",encapodänipa,True," "
 ," Ede tente tömëmë ënete baï , Wënongëimpa , ante ",ënedänipa,True," "
 ," Tömënäni pïinte näni tedewënö beyenque moncapë tï nä baï ",enguënëwadänipa,True," "
 ," Ongai ïñömö godömenque waëmö pönï ",ënodänipa,True," "
 ," Weetë wëmo ince tömengä beyë botö godömenque nanguï ",entawenguïmo,True," ïmopa "
 ," Tömënäni wënonguïwaque pogodo goquïwaque ",ëwadänipa,True," "
 ," Da godongä gote apëneyömo Wengonguï , Waocä ebänö mïmöno pönengä ingää , ante në ëñënongä inte ede tömengä Teiyë Waëmö Önöwoca ingante oodeoidi ïnämaï ïnäni ïnänite da pönongä ente ",ëwocadänipa,True," "
 ," Ayë , Adobeca quëwëninque ince awënë ingante wido cecete ante engë ",gantidänipa,True," , ante tededäni ëñëninque mïnitö ïñömö ede guïñënämaï ïedäni "
 ," Ede botö ëadincoo ince , Æcänö ingante ",godonguïmo,True," , ante pönente wedinque edö cete tömëmo ince änämaï inguïmoo "
 ," Ïïne ante ëñëninque tömänäni Awënë nempo guiicete ante ede pe pagente cedinque da godö ",guiidänipa,True," ,” ante apënecantapa "
 ," Æi gomö aquincö mënonce cedinque bitö , Æpodö godonte ëninque ïinque ",mënonguïmo,True," "
 ," Ayë quëwëñongä , Wäö ingante dobe tee ",mönedänipa,True," , ante tededäni ëñente wedinque , Itota weetë Gadideabe wade gogacäimpa "
 ," Wadäni guiquënë Odömä ïñömö quëwëninque ëñace ante ponte ",owodänipa,True," "
 ," Adodäni ïñömö awëmö ënämaï quëwënäni inte weetë , Mönitö cöwë nö ëñente cemöni ïmönipa , ante adinque mönitö awënëidi weetë , Waa cemïni ïmïnipa , ante ",pönencedänipa,True," , ante në cedäni ïñömö waa cecedänimpa "
 ," Tömengä , Da ",pönonguïmo,True," , ante nänö në angaingä ingante ante ente ëwocacete ante mïnitö ñöwo wänö cöedäni "
 ," Ïñempa wadäni në , Nämä cete ",quëwenguïmo,True," , ante në ëñënämaï cedäni ince mïni cedö baï adoganca cedäni apa quëwëmïni "
 ," Itota nänö në da godönïnäni önompo tipempoga go mënäniya mänimpodäni ïnänipa , ante adinque , Dote , ante näni gocabo ïnänipa , ante ",tededänipa,True," "
 ," Itota nänö në da godönïnäni önompo tipempoga go mënäniya mänimpodäni ïnänipa , ante adinque , Dote , ante näni gocabo ïnänipa , ante ",tededänipa,True," "
 ," Në ëñente cedäni ïñömö mänïñömö mënongä baï inte ",todänipa,True," "
 ," Mänömaï Itota nänö nö änïnö beyë pe ",wëënedänipa,True," , ante tededäni ëñëninque Paditeoidi weetë godongämë pönänitapa "
 ," Mäningä Agada tömengä näni wencabo ïñömö wacä ingante në cedönäni inte cëningä ñä ceyente baï inte ",wegadänipa,True," "
 ," Angä ëñente pïïninque Edode , Wäö ingante botö ebänö cete ",wënonguïmo,True," , ante cedongäimpa "
 ," “ Në wewente quëwënäni ïñömö tömënäni näni watapë toquinque ",wedänipa,True," "
