 ," Edepante baga inte näni badönincoo tönö awenque näni nanguï godonte ënïwë inte näni ",badönincoo,True," më ongoncoopa "
 ," Ämo ëñëninque Timönö Pegodo ïñömö tömengä yabecoo nänö gä tadongate ",cönönincoo,True," ëninque daga wëñate epënë to go ti weëninque ömaa taocantapa "
 ," Ñöwo caate mönö wepämo ïñömö pönömenque ïñonte ïincayë ate ñäö baï mönö ",ëmonguïmämo,True," guiquënë wïï adobaï wedenque inte godömenque nanguï pönï ingëimpa "
 ," Mänïöne tömënäni näni wenguïmämo näni wewenguïmämo näni gue ",ënenguïmämo,True," pö wecedänimpa töö "
 ," Ayë apënedinque Itota , “ Ïninque , Wengonguï beyë në apënegaingä Daäniedo wodi , Ñömëï baï öö wadö näni wo ",ëwenguïmämo,True," ince Wengonguï oncö teiyë waëmoncönë ente mämö cö cequïnänidö anguënë , angacäimpa "
 ," Ïninque botö ïñömö mänincoo tömënäni näni da ",godönincoo,True," idegoidi weca ente goceboimpa "
 ," Ayë mönö ",guëmanguïmämo,True," adocä pönongä guëmämompa "
 ," Ayë apënedinque , “ Botö tömënäni ïnänite wïï ponte apënebo baï tömënäni näni wentamö ",mongenguïmämo,True," mongënämaï incedönänimpa "
 ," Ïninque ïïmö ate tömënäni , Wipo ömedë bate wodëï bacëimpa , ante cedinque mäincoo ñënempodë ",ongönincoo,True," ince epënë ede wido wido cedäni gotapa "
 ," Në ëñënämaï cedäni inguipogaque näni ceïnëwënonque ante ceyönänite Wengonguï nänö ",pïinguïmämo,True," oo ponguïnö anguënë "
 ," Ayë , “ Awënë odeye ïñömö ëñace pö bedäni ïnänite ace guiiyongä ede adocanque monguïmëno bequï weocoo awënë odeye nänö ",pönönincoo,True," ince wëñadämaï inte önoncooque ee mongengä "
 ," Ede mïmö ñäö entawëñömi wentamö ba ïninque bitö ",quëwenguïmämo,True," më mämonte baï baquïnö anguënë ,” ante Itota apënecantapa "
 ," Ayë godömenque ïinque baganca mänömaï näni ",wewenguïmämo,True," baï de anguïnö anguënë "
 ," Ayë tömengä mïmöno nänö wentamö wë ",wodönincoo,True," da tadonte ate baï edonque ate wedinque tömengä ede weente guidömëmë ñongëninque Wengonguï ingante , Bitö adobique në waa cebi ïmipa , ante waa apënebaingampa "
