 ," Ïingä cömäwaingä ïñömö në pö guiidäni ïnänite , Pönömi ëmoe pönömi ëmoe , ancecäimpa , ante cedinque tömënäni tömengä ingante ïïmö ïñö ïïmö ïñö nëente pö nëente pö cedinque ede Wengonguï oncö ñënencö boyë yabedemö , Waïnemö , näni ",änemö,True," yabeque cö cedönänimpa "
 ," Mänïnäni ïnänite botö adobaï wadaamö ñäö bayonte ",apäimö,True," ince godömo encedänimpa "
 ," Mönö waocabo tömämö në babe ",apënemö,True," ïñömonte Wengonguï ïñömö nö pönï cecä ingaïnö anguënë "
 ," Mönö waocabo tömämö në babe ",apënemö,True," ïñömonte Wengonguï ïñömö nö pönï cecä ingaïnö anguënë "
 ," Weetë botö Mempo do , Mänïnaque mänimpaa të contaquïna , ante në ",badongaingä,True," inte tömengä adocanque godö angä contaquïna , ante Itota apënegacäimpa "
 ," Mänömaï ",bamö,True," ïninque mönö , Watapë bacëimpa , ante pönente tomompa "
 ," Æ ̈ me pönente baï wëneidi näni bepë ",bemö,True," adinque mönö Awënë pïinte badinque pämaingampa , ante ëñënïmö inte mönö edö cete wëneidi bepë bequïmöö "
 ," ﻿ Wëënëñedë pönï Wengonguï nänö mä badöñedë Wengonguï nänö Angaïnö ante në ",ëmongaingä,True," ïñömö do ingacäimpa "
 ," Mönö baö adoyonque pönï ",ëñamö,True," incete wïï adodonque mönö cequënënö ante ëñamompa "
 ," Ïninque tömengä ingante mïmöno entawente waadedinque mönö ocai ",encamö,True," inte nö pönëninque mönö baö tëï pïñëmö inte godö Wengonguï ingante waadete cedinque nämä mönö pönënö baï wadäni ïnänite adobaï waadete godö waa cemö adinque Wengonguï waa acampa "
 ," “ Mänömaï beyë Wengonguï mönö në ",ëñengaingä,True," ïnongä ince ïïmaï ante apënegacäimpa "
 ," Ayë adobaï mönö baö tömäo ëñayömö mönö önonguënëwa guiyä ",enguënëwamö,True," ïmompa "
 ," Tadoteoidi guiquënë , Mëwoga waomö ",ëwocamö,True," inte mönö ñäni ömëmongëimpa , ante , Babe ancedö , ante Baa äninque , Önöwocaidi tönö anquedoidi Wengonguï weca owodänipa , ante adobaï ede Baa änäni ïnönänimpa "
 ," Æcämenque botö në da ",godongaingä,True," ingante ëna tömengä ïñömö ede botö ïmote adobaï engä ingampa "
 ," Itota ede mänïnö godömenque goce cete ayongä adocanque Mäateo ïñömö , Odömäno awënë quï bacëimpa , ante godonte ëinta näni ëincönë ongonte cecä adinque Itota ",guiimö,True," adinque Mäateo ingante angantapa "
 ," Ïninque , Æcänö mënongaincö monte gönämaï ï , ante adinque Wengonguï eyepë pönongä ëninque në ",mënongaingä,True," weetë watapë quëwencecäimpa "
 ," Tömengä ïñömö Awënë bacecäimpa , ante cedinque Wengonguï oguinguipë gao cecä ate ede , Codito , ante nänö në ",pemongaingä,True," ingacäimpa "
 ," Ñöwo ïñömö Wengonguï anquedo ocäñequi ïñömö pöninque tömënäni näni në ",pïingaingä,True," adocä Möitee ingante , Bitö idegoidi awënë bacebiimpa , angacäimpa "
 ," Itota ëmïñënäni adocanque ïñömö Itota nänö në waadete ",pönengaingä,True," ïnongäimpa "
 ," Weetë mäningä onguïñengä ïñömö Itota ïñömö tömengä nö pönï nänö entawënö ante pönongä ente entawëmö beyenque mönö në ",pönëmö,True," tömämö weetë Wengonguï ayongä ede nö cete quëwëmö ïnömö ïmompa "
 ," Ayë botö ïmote Ao äninque botö ïmote në da ",pönongaingä,True," ingante do ede Ao äningä ingampa "
 ," Ïingä ïñömö tömënäni quëwëñömö në ",quëwengaingä,True," inte ñöwo wantepiyë oncönë quëwënämaï inte ömaacä quëwëninque waodänidoque cöwë quëwengä ïnongäimpa "
 ," Ïninque mönö wabeca wabeca quëwëninque wadäni näni tededö baï wadäni näni tededö baï në ",tedemö,True," ïmompa "
 ," Ïninque mönö wabeca wabeca quëwëninque wadäni näni tededö baï wadäni näni tededö baï në ",tedemö,True," ïmompa "
 ," Mänömaïnö ante në pönente ",tomö,True," ïñömö ede mönö enguënënö ante do ëninque mönö guingo imonte wedämaï ïmompa "
 ," Në ",weengaingä,True," ïnongä ïñömö adocä do öönedë gömonga eidinque inguipoga tömäo öönedë tömäo tömäo ïñömö ede godömenque eibe pönï quëwengä ïnongä ingampa "
 ," Ede dodäni , Në wënonguënengä wënönämaï inte wodo penta gocecäimpa , ante , Patowa , ante codotedo näni në ",wënongaingä,True," baï mönö Codito ïñömö adobaï ïnongä inte wengacäimpa "
 ," Mänömaï ceyongä wadäni Epicodeoidi , Mönö tote quëwengëimpa , ante në änewënäni näni cabo tönö wadäni Etoicoidi , Waa ïmö ince caate ",wemö,True," ince mönö piyënë cete quëwengëimpa , ante në quëwënäni näni cabo tönö tömänäni adoyömö ponte bee tëninque Pabodo ingante weetedö weetë änänitapa "
 ," Ayë , Mänömaï badinque tömënäni Wengonguï nänö në wë ",wodongaingä,True," ingante Codito ingante edonque acedänimpa , ante botö mänömaï beyë ante edemö pönï odömonte apënebopa "
 ," Pedipe Näatänaedo weca gocä adinque tömengä ingante ïïmaï äninque , — Wengonguï nänö wee angaïnö ante yewëmöninque Möitee wodi nänö në ",yewëmongaingä,True," ingante mönitö atamönipa "
