 ," Incete mäningä bitö biwï , Do ",wëmaï,True," ingampa , ante mönö në pönënongä inte ñöwo mïingä ingä pongä ae "
 , Mïnitö guiquënë wëne wëne mïni cedïnö ante wewente pönëninque ñimpo cedämaï ïmïni ïninque mïnitö tömämïni adobaï ,wëmaïmïnipa,True," ,” ängantapa "
 , Botö wadö ante ämo ïninque bitö ïmite do awë ñenquedïmë cete wënönäni ,wëmaïmipa,True," , ante ëñënämaï ïmitawo "
 , Bitö ïmite wënönäni wëmi ïninque ede botö bitö tönö do ,wëmaïmopa,True, 
 ," Incete , Në waa cedongä weetë quëwencecäimpa , ante cedinque adocanque adocanque wabänö Ao ante tömengä beyë weetë ",wëmaïnänipa,True, 
 ," Adinque awënëidi weetë , Itota beyenque pïïnäni wece we , ante pönëninque Itota ingante guïñente wedinque , Quïnö cemö ",wëmaingää,True," , ante wënoncete ante pönente cegadänimpa "
 ," Gocä ate wëñengä do wënïnäni baï öñongä ate wedinque pancadäniya , Æ ̈ mëwo ",wëmaingampa,True," , ante wedäni "
x, Mönö ,wëmë,True, Abadäö wodi Mëetopotämiabe ayë quëwëninque Cadäna ïñömö ayë quëwence godämaï ïñongante Wengonguï në ñäö apäite baï ëmönongä inte Abadäö weca ponte a ongongä agacäimpa 
x," Nëente pönäni adinque , Në nëente pönïnäni tönö në cömäingä wede pönente pönänipa , ante adinque Itota ïñömö në cömäingä ingante , — Botö ",wëmi,True, ëñëmi 
x, Ede në ö ënäni be tate näni ö enguinque inguipogaque da wëmïni apa quë,wëmïni,True, 
x," Ayë , — Datado wodi baö eyömönö da ",wëmïnitawo,True," , Angä ëñëninque tömënäni , — Awënë Itota , pö ae "
x," Ayë ecänö botö mïñë pöïnëna tömengä ïñömö ede , Awë botö wenguïwë , ante nëente ponte baï cedinque , Wënönäni ",wëmo,True," incete Itota mïñë cöwë goceboimpa , ante poncecäimpa "
x, Në ëñënämaï ïnäni ,wëmö,True," ïñömö contayönäni , tömënäni weca ñäö guïnë tamö baï adänitapa "
x," Tömengä ïñömö Pidato weca ñöwo guïñënämaï pö guiidinque , Itota wodi baö pönömi ente ",wëmoe,True," , angantapa "
x, Weetë ede wëmö ïninque mönö Awënë beyenque ,wëmompa,True, 
x," Äñongante tömënäni , — Mönitö wïï wegöwë ",wëmöni,True, ïmönipa töö 
x, Ayë tömengä mïñë në godïnäni ince tömengä baö ïnï awëmö ö ëmaïnäni ante ede ,wëmönipa,True, 
