x," Tawadiya wëmönä ïñömö , Botö wënäni , ante gompodinque teceënëmë wëä pönö ö ënä baï botö adobaï , Botö w",ënä,True,"ni pöedäni , ante epogadö äñömote mïnitö , Wïï pöïnente awedö , ante Baa ämïni wetabopa "
x, Ayë në ö ,ëna,True, guiquënë tömengä tönö godongämë timpote wegöna ïninque Itota ingante pïinte adobaï wëne wëne ante badete togadaimpa 
x," Ayë , “ Mïnitö goce cedinque , Godonte ëinta , ante tiguitamö ince oodo ince padata ince ede wente ëincadedë da wente ",ënämaï,True, ïedäni 
x, Ede në ö ,ënäni,True, be tate näni ö enguinque inguipogaque da wëmïni apa quëwëmïni 
x, Tömënäni waodänique godö waa adäni ëninque mäninque ,ënänipa,True, 
x," Ïninque päö önompo ëmempoque go mëa tönö geye tönö näni nëënincoo pede godönäni ëninque tömengä Wengonguï ingante , Bitö waa pönömi cencemönimpa , ante apënedinque pä ëninque tömengä mïñë në godäni ïnänite pede pönongä ëninque tömënäni weetë wadäni ïnänite pede pede godönäni ",ënänitapa,True, 
x, ﻿ Mänïñedë Änäniya näni änongä tömengä nänöogengä Tapidë tönö tömënäni näni ceï baï cedinque öme näna ëadïme godonte ,ënatapa,True, 
x, Wengonguï anquedo tänocä godinque tömengä owetadë ,ënë,True, ince inguipoga gao cecantapa 
x," Äñongante Itota ïñömö , — Ïïmaïne ante nänö wee angaïne ïñömö ede tëïne pönï ",ëne,True," ïñonte mönö nanguï ëñente cedinque waa cecëimpa , angantapa "
x, Æi quëwëninque tömengä wantepiyë coadenta ëöne mänimpoöne itedë woyowotë cënämaï quëwëninque gue ,ënente,True, wegacäimpa 
x," Ïmeca awënë ïñömö , Botö ïmote në cedäni ince botö ïmote debe ïnäni inte eyepë pönönäni enceboimpa , ante ceyongä adocanque tadento ñënengade näni godonte ëinta ince diete mïido ganca nänö pönongä ",ënï,True, beyë weetë pönönämaï debe ingä adinque tömengä ingante ente mämönäni pongampa 
x," — Mïnitö ïñempa , Bitö në ö ",ënïmi,True," ïmipa , ante baï cedinque botö ïmote canta tönö yaëmë nëente ö encete ante pömïni awedö "
x, Botö önonque änämaï inte pönö cebo ,ënïmïni,True," inte mïnitö botö cebo baï adobaï cedinque wadäni ïnänite änämaï inte önonque godö cemïni encedänimpa ,” ante Itota angantapa "
x, Päömo bodogaa tänoque pönömi ,ënïmo,True, inte ayë ate botö adopo pönömo encebiimpa 
x," Ede bitö ïmite ämopa , Wëënëñedë botö wente ",ënïnäni,True," ince bedämaï incedänimpa ,” ante në ëacä angampa "
x, Ayë botö ,ënincoo,True," tömancoo ate adinque botö önompo tipempoga mänimpocoo më ongöñoncoo adocooque ëninque , Wengonguï quï , ante cöwë pede pönömo ae ,’ ante apënewengampa "
x, Ïninque tadento önompo ëmempoque mänimpota në ,ëningä,True, ïñömö do godinque godonte ë godonte ë cedinque önompo ëmempota tömengä nänö ënimpota adopota ëñongä ede tadento önompo tipempoga bapa 
x, Ëñëninque Ootee tömengä nänö wïïmööne ayaönënëña ince engë gantidinque Wëñengä näna badancaya ïnate ö ,ëninque,True, ede Equitobe gocantapa 
 , Ëno pönö goto wïmente weë ,ëno,True," pönö goto wïwate bacecäimpa , ante ancaa ceyönäni tömengä daagömë wangö ñë wangö ñë cedongäimpa "
x, Ayë päö mönö pä ,ënö,True," ëninque , Mönö Codito tönö godongämë caate wengaïmö baï ïmompa , ante pönëninque mönö godongämë cëmompa "
 , Awënë Wengonguï anquedo do weë pöninque ede dicabo wëä godö oo wi ,ënocantapa,True, 
 ," Ayë , Awënë ëmöwo adinque wi ",ënodämaï,True," incedänimpa , ante dai beyömö aquïñedë ongontoca da guidonte awënë ëmöwo adimpaca yewëmonte baï bagatimpa "
 ," Äñongante , — Æ , ",ënodäni,True, ïnäniyaa 
 , Ongai ïñömö godömenque waëmö pönï ,ënodänipa,True, 
 ," Ïninque , Waëmö ",ënodö,True," në pönongä inte Wengonguï mönö ïmonte godömenque eyepë pönï pönongä ente wëñacëimpa , ante pönëmïniyaa "
 , Ayë wagada wëñengä nanguï cente oguïmo pönï ïnongä inte wënonte ,ënömïni,True, ate mönö cente tocëimpa 
 ," Ayë weetë adobaï apënedinque , “ Wengonguï botö ïmote apënedinque , Bitö wënäni , ante pönongä ",ënömo,True," inte botö , Möni wencabo më ongömöni aedäni , ämopa "
 , Ayë wadäni campio nëente në godonte ,ënönäni,True, ïñömö näni godonte ëimpaa të contayönänite tömengä acantapa 
 , Tontadoidi ïñömö tömengä ingante awäa timpote engë gantidënäni wegöñongä tömënäni tömengä weocoo ïnï ëninque mencooga go mencooga cönöninque adocanque adocooque adocanque adocooque ëninque tömänäni ,ënönänimpa,True, 
 ," Botö ïmote në cequingä incecäimpa , ante botö në apente ",ënongä,True, ïñömö a ongongä aedäni 
 ," Abadäö wodi wëënëñedë , Mönitö wodido , ante Caämodo wënäni näni änimpota mänimpota godonte ëninque Tiquemö ïñömö öme godonte ",ënongäimpa,True, 
 ," Tömënäni wipodë inte pede ëënoncado ponte ayönäni , Æ ̈ ",ënonguï,True," , ante gonga ëmöñömö geye öñö adinque adoyömö wedenque päö cö cete öñö adänitapa "
 ," Weetë në ëabi ïnömi inte bitö , ‘ Botö beyë cenguï ",ënöninque,True," bitö weocoo topo cedinque pönömi ëninque botö cente bebo ate bitö mänïñedë ate ede cente becebiimpa ,’ ante cöwë ämaïmipa "
 , Gaguïmë ïñömö ïïmö ate ede gongapamö guitodonte tanguinque pe incete ñöwoöne Wengonguï pönongä waëmö wëñate ,ënopa,True, 
 , Ayë wao wodido ince wi ,ënote,True, bayonte ede Wengonguï quïnäni do wengaïnäni ince pancadäniya ñäni ömëmöninque
x, Tömengä weocoo ante cämeyo ocaguincoo ,nonte,True, badonte wëñate mongëninque pacadeyenta ante ëmontai badonte encadeyënongäimpa 
