, Woyowotë apäicä ïñömö itedë nenque nänö apäi baï wïï ,apäi,True,campa 
x," Ayë godömenque apënedinque Itota , “ Mänïï näni wewëmämo näni angä ïinque go ate nenque ïñontobë wëmö badinque ",apäicä,True, apäidämaï ingëimpa 
 , Woyowotë apäicä ïñömö itedë nenque nänö apäi baï wïï ,apäicampa,True, 
 ," Mönitö guiquënë , Wengonguï Önöwoca ingante ente mönö quëwengëimpa , ante möni apënedö beyenque quïëmë baï godömenque nanguï apäite baï ",apäicëimpa,True, 
 ," Ayë godömenque apënedinque Itota , “ Mänïï näni wewëmämo näni angä ïinque go ate nenque ïñontobë wëmö badinque apäicä ",apäidämaï,True, ingëimpa 
 , Mempo Wengonguï öönedë owodinque ,apäidäni,True, ïnäni badongacäimpa 
 , Nëmöidi guiquënë wadö baï ,apäidänipa,True, 
 , Wengonguï Teiyë Waëmö Önöwoca ingante ante möni apënedö ïñömö godömenque ñäö nänö apäidö beyenque Möitee wodi nänö wee angaïnö guiquënë pönömenque ,apäidinque,True, ede wodëmäa badinque ede de bapa 
 , Ïninque Wengonguï nänö ñäö ,apäidö,True, baï adobaï ëmönongä inte onguïñengä bee ocadämaï incecäimpa 
 , Mänïnäni ïnänite botö adobaï wadaamö ñäö bayonte ,apäimö,True, ince godömo encedänimpa 
 , Weyönäni botö Waobo në ëñagaïmo inte boguïmancodë mämö pöninque botö tëï pönï pïñëmo inte ñäö ,apäite,True, baï waëmö ëmonte weëmo acedänimpa 
 , Botö wëmö ïñömö mïnitö ïmïnite apënebo ëñente ate mïnitö botö apënedö ante ñäö ,apäiyömö,True, apënecemïnimpa 
 , Ede nëmöidi ince pancadäniya ñämöïnäni inte wedenque ,apäiyönäni,True, pancadäniya waa pönï ëmönäni inte guïnë nanguï apäidänipa 
