x," Ede Wengonguï do badöninque , Wëne tönö tömengä anquedoidi nänö në ëmïñënäni tönö wantepiyë cöwë wënämaï näni becote wequïñömö , ante nänö badongaïñömö mïnitö mänïñömö ede gote ",guiibäewedäni,True," ,’ ante ede anceboimpa "
 ," Ante në wee odömongä nö ëñente apënecä wedinque Itota ede , — Bitö Wengonguï Awënë Odeye nempo obo pönï ongömi inte ",guiibaïmipa,True," , ante awedö "
 , Bitö ïmite tee mönedäni ïninque botö do bitö tönö go ,guiibaïmopa,True, 
 ," Mänömaï guëa cegöna adinque oodeoidi , Æ , ïingä oodeocä ïnämaï ïñongante Pabodo do Wengonguï oncö ñënencö yabecönë ente mämongä wäänë ",guiibaingampa,True," , ante wawique pönëninque mänïnö ante wapiticë apënedänitapa "
x, Waocä adocanque oncö mënoncete ante ,guiibe,True, ëë wodinque dicaboga mënoncete ante gönongä baï në ëñente cecä ïñömö adobaï cecä ingampa 
x," Adinque , ‘ Æ ̈ migo , bitö edö cete monguïmëno weocoo wëñadämaï inte önoncooque ee mongente ",guiibii,True," ,’ ante äñongä ede pe wëënecä "
x, Bitö weetë botö ïmote guidömi ,guiibo,True, baï waa incedönimpa 
x," Ponte , Guidömi ",guiiboe,True," , äñongante Wäö weetë wee äninque , — Botö waëmö ïmopa diyë bitö ïmite guidömo guiiquïmii "
x, Guiite epë do tao gongente ëmö ayongä ïñontobë ööne ince wëä godömonte bayö Wengonguï Önöwoca ince equemö weë baï tömengäa weë pö ,guiicä,True, acantapa 
x, Tömengä ïñömö Wengonguï oncönë go ,guiicantapa,True, 
x, Cayë ,guiidämaï,True, ï ïninque mäincoo wodämaï ongompa 
x, Änäni ëñente godonte ence goyönäni ede në monguingä do pongä adinque në ëñente eyepë nëënïnäni ïñömö monguingä tönö godongämë monguïmëno oncönë bece ,guiidäni,True, ïninque ede odemö tee mönete intapa 
x, Tömengä da pönongä pöninque Wengonguï Teiyë Waëmö Önöwoca ince pö ,guiidinque,True, mïnitö mïmö mënongacecäimpa 
x, Mänïï näni adincönë go ,guiite,True," ayönäni Wëñengä ïñömö wäänä Mäadiya tönö ongongä adinque tömënäni Wëñengä weca ede weëninque , Bitö Wengonguï Awënë ïmidö anguënë , ante watapë apënedänitapa "
