x," Wäänä Mäadiya wodi nänö baquecäñedë Ootee wodi tömengä ingante do , Monguïmo , angä ëñëningä inte ayë mönämaï ïñongante Wengonguï Teiyë Waëmö Önöwoca angä ëñëninque ",do,True, yedëmadä bacä adänitapa 
x," Ayë nämä wee äninque , ‘ Mönitö adomönique ",docä,True," Abadäö wodi pëïmöni inte möni quëwenguinque ïmönipa ,’ ante mïni tedewënö ante pönënämaï inguënë quëwëmïnii "
x," ﻿ Në Ponguingä , ante ",dodäni,True, näni në angaingä ïñömö Itota Codito ïnongä ingampa 
x, Idöme goyönäni ede wacä onquiyengä wantepiyë ,dote,True, wadepo cöwë wepë wante bidämaï weë wewëningä ïñömö ñöwo Itota önöñabe ïnö pöninque tömengä weocoo yewedecooque gampocantapa 
 , Baonque ante mönö ceïnëwënö ante towënämaï inte mönö tï nämë nanguï bete quidi quidi ,dowënämaï,True, ingëimpa 
 ," Ante weyönäni pancadäniya babe apënedinque , — Biïnömë mïïmë tömo pönï bedinque ",dowënäni,True," inte tededänipa , ante badete togadänimpa "
 , Pancadäniya guiquënë tï nämë bete quidi quidi ,dowënänipa,True, 
 , Tï nämë bete në pönengä ince quidi quidi ,dowengantawo,True, 
 , Ede baonque ante mïni toïnente wewënonque ante do cedinque mïnitö tömënäni näni ceï baï cedinque ede tï nämë bete quidi quidi ,dowëninque,True, beowëo inte cëowëo inte Ye ye angamïnimpa 
 , Ayë nantate wewënäni tönö wëne inte quëwënäni ïnänite ente pöninque ,dowente,True, ïnäni tönö cömäïnäni ïnänite tömengä weca ente pönäni adinque tömengä godö cecä ate në wëne wëne ïnïnäni inte tömänäni waa bagadänimpa 
x, Ede Wengonguï beyë në apënegaingä ïïmaïnö ante ,doyedë,True, apënegacäimpa 
