x, Weetë ecänö mänömaï cedämaï ,ïna,True, guiquënë tömengä edö cete botö në ëmïñengä inguingää 
x," Ayë apënedinque , “ Möitee wodi , ‘ Bitö nänöogengä ",ïnämaï,True," ïñongante bitö godö mönämaï incebiimpa ,’ ante nänö wee angaïnö ante ëñëninque mïnitö Ao ämïnitawo "
x, Todigo waïñacooque oncönë da wente në mangä baï tömengä adobaï në waëmö ïnäni ,ïnäni,True,te apente engä ate tömënäni tömengä nempo guiicedänimpa 
x," Angä ëñëninque Itota weetë ede , — Babe guintaidi ïñömö ontatodë monguï ëadäni ",ïnänipa,True, 
x," Ayë Æntade , Pedipe tönö Batodömëë , Mäateo tönö Tömato , Adepeo wengä Tantiago tönö Tadeo ",ïnänitapa,True, 
x, Mäadiya Mäagadadënä tönö wacä Mäadiya ,ïnatapa,True, 
x," Waocä do ëningä inte , Æ ̈ ",ïnente,True," webopa , ante quïnante anguingää "
x, Incete mänïï päö wïï Dabiidi cenguï ,ïnï,True, ince Dabii do cengantapa 
x, Wëñë mänämaï ,ïnïmi,True," inte bitö , Ïincayë ate manceboimpa , ante watapë tocebiimpa "
x, Ñöwo ganca mïnitö quïëmë encete ante botö ëmöwo ante apënedämaï ,ïnïmïni,True, ïmïnipa 
x, Botö babetamömo ,ïnïmo,True, ince ñöwo waa bamonte abopa 
x, Ïninque mënaa ,ïnïna,True," ince tömëna näna gencaya badinque adocanque baï bacedaimpa ,” ante yewëmongatimpa "
x, Ayë nantate wewënäni tönö wëne inte quëwënäni ïnänite ente pöninque dowente ïnäni tönö cömäïnäni ïnänite tömengä weca ente pönäni adinque tömengä godö cecä ate në wëne wëne ,ïnïnäni,True, inte tömänäni waa bagadänimpa 
x," Wengonguï tömengä ingante , Bitö nempo quïnö ",ïnincoo,True," tömancoo pönömo ëninque bitö awënë bacebiimpa , ante pönö cegacäimpa "
x, Ayë weë Dabii wodi pete Odiya wodi nänöogengä ,ïningä,True, ingante möninque Tadömöö ingante tapëigacäimpa 
x, Godäni ,ïninque,True," ede Ootee wïïmöñongä Wengonguï anquedo ingante da pönongä ponte apënedinque , “ Edode do Wëñengä ingante wënoncete ante diqui mincecäimpa cebii "
x, Angä ëñëninque nëmö në adïnäni ïñömö Bedëë taadö gote ëmö ayönäni ede ado nëmö tömënäni nenque tamönö quëwëninque näni adïmö ince wo go adinque ede të wocë goyönänite nëmö Wëñë owoyömö oncömanca tecedeca ,ïnö,True, në gongë adänitapa 
 ," “ Ootee , Awënë Dabii pëïmi ",ïnömi,True, inte bitö nänöogengä Mäadiya ingante guïñënämaï encebiimpa 
 , “ Tente pëïmïni baï ,ïnömïni,True, inte mïnitö ïñömö ëñënämaï cete quëwëmïnipa 
 , Tömengä ïñömö tëï ëmongä ëwocadongä ïñongante botö weetë wedämo ,ïnömo,True, inte tömengä awencata ince edö cete godö ente nëëmaïmoo 
 , Mönö waocabo ïñömö adobaï ,ïnömö,True, inte cemompa 
 , ‘ Mönitö në cemönique inte önömönique ,ïnömöni,True, inte wëne wëne cete awedö 
 , Mänïnö önömecaque weidö ,ïnompa,True, 
 , Në geye dadöwëna ,ïnöna,True, inte tömëna ñöwo dicamöñë epënë wo guitodonte dadöwëñöna Itota gote acantapa 
 ," Änäni ëñëninque Itota weetë , — Onguïñengä në monguingä nänö wente ente në pönäni baï ",ïnönäni,True, inte botö mïñë në godäni ïñömö edö cete wewente baï cënämaï inguïnänii 
 , Në cënïnäni ïñömö onguïñënänique coatodo mïido ganca ïñönäni onquiyënäni tönö näni wencabo tönö tömënäni epodänimë godömenque nanguï pönï ,ïnönänimpa,True, 
 ," ﻿ Në Ponguingä , ante dodäni näni në angaingä ïñömö Itota Codito ",ïnongä,True, ingampa 
 ,"” Ante näni yewëmongaïnö baï cedinque tömengä ëmöwo , “ Wengonguï mönö weca quëwengampa ,” ante , Ëmänoedo , ante pemonte ",ïnongäimpa,True, 
 ," Adinque Itota , Wïï oodea onquiyengä ",ïnongampa,True," , ante wedinque angantapa "
 , — Mïnatö ,ïnönö,True," gote , Patowa ëëmëno impa , ante ënömïna ate mönö cengëimpa "
