x, Taa mëninque Itota weca pöninque tömengä do wengäï adinque tömengä önömënë taa ,mënämaï,True, ïnönänimpa 
x," Oodeoidi awënëidi , Awäa në ongönäni baö mänïwäa guëmanguïöne ongönämaï incedänimpa , ante Pidato weca godinque tömengä ingante , Ïïnäni näni timpodïwäa në ongönäni quingë wencedänimpa , ante cedinque bitö tömënäni önömënë bamë ämi wadäni taa ",mënäni,True, do wencedänimpa 
x, Mänïï beyë tontadoidi pöninque Itota weca täno näni në engë gantidëningä önömënë bamë taa mëninque ede ayë näni në timpodingä wegongä önömënë bamë taa ,mënänitapa,True, 
x, Mänïï beyë tontadoidi pöninque Itota weca täno näni në engë gantidëningä önömënë bamë taa ,mëninque,True, ede ayë näni në timpodingä wegongä önömënë bamë taa mënänitapa 
x, Pöninque tömengä mänincade wencade ao ,mënodinque,True, Itota ocaboga ede gao cecacantapa 
 , Täno pönëë cönämaï ïmi ïninque bitö ongonto ontowë do näñe ñongëninque godömenque enguï ante ömepobi badinque ïinque ede ,mënönämaï,True, ïmaïmipa 
 ," “ Dica ente adinque , Wëne wëne inca , ante në ",mënönäni,True, näni wido cedinca ince gomonga waëmonca inca ïninque täno näni ñönöninca bebengapa do bacapa 
 ," tömengä ingante wapiticë apënedinque , — Bitö ïñempa Wengonguï teiyë waëmö oncö ince be tate wo ëwëninque ede mëönaa go adoöneque ïñonte do ",mënonce,True, ämitawo 
 ," Wengonguï ïñömö , Wipo ñënengade pönï impo ince oncö baï ",mënoncebiimpa,True," , ante Nöwee ingante do angaingä inte , Ïinque mënoncecäimpa , ante ee wänö congacäimpa "
 , Ayë mëönaa go adoöneque ïñonte wacö wïï önompoca mënonguincö weetë ,mënonceboimpa,True," ,” ante apënecä ëñentamönipa töö , ante tededäni "
 ," Wengonguï ïñömö , Wipo ñënengade pönï impo ince oncö baï mënoncebiimpa , ante Nöwee ingante do angaingä inte , Ïinque ",mënoncecäimpa,True," , ante ee wänö congacäimpa "
 , Ïïmaï ,mënoncemïnimpa,True," , ante odömongä adinque Möitee wodi weetë mönö wëmëidi ïnänite odömongä ate ëñëninque tömënäni weetë Wengonguï nänö odömönö baï mänömaïnonque ëmontaicö mënongadänimpa "
 , Waocä adocanque oncö mënoncete ante guiibe ëë wodinque dicaboga ,mënoncete,True, ante gönongä baï në ëñente cecä ïñömö adobaï cecä ingampa 
 , Tëëmoncaa ,mënongä,True, ate cööne nanguï ce ate epë eyede äninque pö tapempa 
 ," Ïninque mänintai wido cemö incete Wengonguï weetë , Öönedë mïintai mïni cöwë owoquintai , ante do ",mënongacäimpa,True, 
 ," Angä ëñëninque oodeoidi awënëidi pancadäniya , — Wengonguï teiyë waëmö oncö coadenta ï tei wadepo ganca ",mënongadänimpa,True, 
 ," Ïninque , Æcänö mënongaincö monte gönämaï ï , ante adinque Wengonguï eyepë pönongä ëninque në ",mënongaingä,True, weetë watapë quëwencecäimpa 
 , Në ëñengä ïñömö tëëmoncaa ,mënongampa,True, 
 ," Në ëñente mënongä ïñömö , Wënömëneca ïnö ",mënongëimpa,True," , ante cedinque dicacoo cö cö cecampa "
 ," Bitö , Æbänö ",mënonguïï,True," , ante , Æbänö badonguïï , ante botö onquiyabo ïñömö bee tente odömömo adinque badoncebiimpa "
 , Mänömaï në ongömo beyë mïnitö botö oncö ante edö cete ,mënonguïmïnii,True, 
 ," Æi gomö aquincö mënonce cedinque bitö , Æpodö godonte ëninque ïinque ",mënonguïmo,True, 
 ," Ïninque Wengonguï , Adobaï pönï mënöincö ongongëimpa , ante cedinque Möitee wodi në ",mënonguingä,True, ingante doyedë angacäimpa 
 , Mänïï wee cedï aatapeca näni änonca inte ,mënönï,True, impa 
 , Bitö Ao ämi ïninque botö oncontaicoo mentaiya go adotaique ,mënöninque,True, bitö oncontai ante adotaique Möitee oncontai ante adotaique Ediya oncontai ante adotaique mënömaïmopa 
 ," Në mënönäni ïñömö oodo ëninque padata ëninque dica näni waa pönï adinca ëninque , Quincamë ëwënämaï inguinca , ante ëninque tömënäni näni ",mënönö,True, baï cedinque pancamöniya nö pönï odömonte apënemöni ate mönitö apënedö wido cedämaï ingëimpa 
 , Ïninque mönö entawënoncoo ante adinque ,mënonque,True, go adodonque mänimpodonque ayë ongompa 
 , Änanquidi teiyënäni ,mënonte,True, quëwënäni ïninque ede edö cete wë womonte inguïï 
