 , Näwangä ï ïninque dica ince päö ämi ba ,cëmaïmipa,True, 
 , Ïñempa bitö mänömaï go guii cengömi adinque wacä në ëme pönengä guiquënë bitö cebaï adobaï do cedinque nämä apente änämaï inte tömengä nänö oda cequinque do go guiite ,cëmaingampa,True, 
x, Tömengä wadäni idegoidi tönö Patowa ëëmë mönö ,cëmë,True, baï mä cengacäimpa 
x, Bitö quingämë ,cëmi,True," adinque bitö tönïñacä , Baacä apa cëwëe , ante wewente bacä ïninque bitö waadedämaï inte godömenque cëmaïmipa "
x," Ayë , “ Wengonguï önonque pönongä ëninque botö tömengä ingante waa ate pönente apënedinque ade cëmo adinque wadäni ïñömö ede , Baacä ince ïñempa ",cëmii,True," , ante quïnante pönö babe ante tedewënänii ,” ante bitö webitawoo "
x, “ Në tömo cëmïni guiquënë ïincayë ate mïni gëwente wequinque ede inguipogaque tömo ,cëmïni,True,"pa ,” ante apënecantapa "
x," Adinque Paditeoidi tönö tömënäni në odömönäni guiquënë Itota mïñë në godäni ïnänite pïinte äninque , — Odömäno awënë beyë në ëwënäni tönö wadäni në wëne wëne cedäni tönö mïnitö quïmë godongämë ponte të contate bete ",cëmïnii,True, 
x, “ Në tömo cëmïni guiquënë ïincayë ate mïni gëwente wequinque ede inguipogaque tömo ,cëmïnipa,True," ,” ante apënecantapa "
x," Ayë weetë botö Waobo ëñagaïmo inte ede ponte në cente bete quëwëmo adinque botö ïmotedö ante mïnitö ïñömö , Cëowëobi inte ",cëmipa,True, 
x, — Quïmë bitö togënämaï ïnäni weca ince go guiidinque ,cëmitapa,True, töö 
x," “ Ämo ëñëninque ede në nö cedäni guiquënë , ‘ Awënë ïñempa eyedënö bitö gue ënente weyömi dice pönömöni ",cëmitawogaa,True," , ancedänimpa "
x, Ïninque botö ,cëmo,True," beyenque botö tönïñacä oda cecä adinque botö , Tömengä oda cedämaï incecäimpa , ante cedinque baö ince cöwë cënämaï inceboimpa "
x, Weetë mönö ,cëmö,True, beyenque edö cete waa entawenguïï 
x," Ayë päö mönö pä ënö ëninque , Mönö Codito tönö godongämë caate wengaïmö baï ïmompa , ante pönëninque mönö godongämë ",cëmompa,True, 
x," Mänïñedë Wäö mïñë në godäni pöninque Itota ingante äninque , — Paditeoidi tönö Wäö mïñë möni gocabo tönö mönitonque Wengonguï beyë ante ee ate wïï ",cëmönipa,True, 
x," Baö në cënongä guiquënë Wengonguï ingante , Waa pönömi ",cëmopa,True," , ante adobaï mönö Awënë ingante waa adinque cengampa "
