x," Ayë , “ Ïingä guiyangä ïñömö önonganque ingampa , ante mïnitö adocanque ingante ince pïinte adämaï ",ïmäewedäni,True, 
 ," Yedopëno ede dao dao pongä gomö adinque tömengä mïñë në godäni ede ancai guïñëninque , — Quïëmë ",ïmaï,True, 
 ," Ayë weetë , “ Ængë gantidinque dao dao gocecäimpa ,” ante botö Wengonguï baï cebo adinque mïnitö ede , Wengonguï ingampa diyë mänömaï cequingää , ante adobaï pönëmïni ",ïmaïmïnipa,True," , ante awedö "
 , Ïninque bitö baö tömäo ñäö entawëninque bitö önöwoca adobaï ñäö ëwocabi ïninque quïomenque ince wëmö entawënämaï ,ïmaïmipa,True, 
 , Ede Codito tönö äanque baï caate wemö ïninque mönö tömengä ñäö baï nänö ëmö baï ñäö adobaï ëmöninque tömengä tönö ede godongämë enguïmö ,ïmaïmompa,True, 
 ," Ede bitö tömënäni ïnänite wente ëmi ïninque tömënäni weetë bitö ïmite wente ëmaïnänipa , ante wee cedinque bitö ïñömö , Botö godönö weetë eyepë pönönäni mäninque ëninque öönedë weetë ënämaï ",ïmaïmopa,True," , ante wedinque ede tömënäni ïnänite wente ënämaï ïe "
 ," Ayë , “ Bitö tömëmö ïnö ince adinque wëne wëne toïnente babi ïninque tömëmi adïmö ince o togëmonte baï cedinque wëne wëne bitö cedïnö ante wido cebi waa ",ïmaimpa,True, 
 ," Ante weyongante , ‘ Ïñempa Möitee wodi nänö wee angaïnö ante Wengonguï beyë näni apënegaïnö ante ëñënämaï ïnäni inte tömënäni në wente ñäni ömëmöningä apëneyongante cöwë ëñënämaï ",ïmaïnänipa,True," ,’ ante Abadäö wodi angantapa "
 , Ïingä ïñempa awempa në tïmöwengä wengä ,ïmaingä,True," inte bamönengë mänömaï cecampa , ante awedö "
 ," Ante Itota ingante äñönänite tömengä weetë , — Guëmanguïöne ïñonte waocä tömengä cëningä ontatodë goyë guii adinque mïni waocabo ïmïni ince ecämë pede guiipote ënämaï ",ïmaingää,True, 
 ," Ede , Waodäni botö ïmote waa acedänimpa , ante pönëninque cemïni ïninque mönö Mempo öönedë në quëwengä ïñömö mïnitö cedï beyë weetë pönönämaï ",ïmaingampa,True," ,” angantapa "
x, Bitö adämaï ,ïmämo,True, oo pongëimpa cebii 
x," Itota ede tömengä ingante , — Botö ebänö ceboo , ante wadäni ïnänite mäo apënedämaï ",ïmäwe,True, 
x," Ayë monguïmëno ante në cedongä epë ïnïmë ince biïnömë badïmë ëninque , Æbänö ïmë , ante bedinque tömengä , Itota nänö badön",ïmë,True," impa , ante ëñënämaï ïnongäimpa "
x, Ede a wi empote wido cedämaï ,ïmi,True," ïninque bitö baö tömäo tadömengadenguipo wido cete baquïnö anguënë ,” ante Itota apënegacäimpa "
x, Bitö emömidö ,ïmii,True," , ante botö do atabopa "
x, Ede taadö godinque guëa waa apënedinque piyënë cedämaï ,ïmïna,True, ïninque tömengä ïñömö në awënë apente anguingä weca ente mäocä gobaïmipa 
x, “ Oodabe awënë gobedönadodoidi teiyënäni ïñönäni mïnitö adobeca Oodabe quëwëninque Bedëë ïñömö mïni quëwencabo ïñömö mëa pönï ,ïmïni,True, incete ede wïï önömïnique incemïnimpa 
x," Ante pïïnäni wedinque Itota weetë , — Mïnitö guiquënë dodäni näni angaïnonque ante ëñente cecete ante cedinque Wengonguï nänö wee angaïnö ante ede quïnante ëñente cedämaï ",ïmïnii,True, 
x," Tömënäni ïnänite wadäni ede , Mïnitö Wengonguï wëñëmïni ",ïmïnipa,True," , ante do apënedäni ëñente tocedänimpa "
x, ‘ Mïnitö beyë ööña we we ööñömöni mïnitö weetë ede äwadämaï ,ïmïnitapa,True," töö ,’ ante owempodinque wëñënäni pïinte tedewënänipa "
x," Äñongante Itota , — Mïnitö ince ocai ömecadäni baï ïnömïni inte ëñënämaï ",ïmïnitawo,True, 
x," Äñönäni Itota weetë , — Mïnitö ïñömö , Botö ince ebänö ïmoo , ante , Botö Mempo ince ebänö ingaingä ingää , ante ëñëmïni ",ïmïnitawogaa,True, 
x," Itota ingante apënedinque wëne awënë , — Bitö botö weca ede weëninque , Tatänabi bitö Wengonguï Awënë baï ïnömi ",ïmipa,True," , ante watapë apënebi ëñëmoe "
x, Ïninque mänïnö ante do ëñënïmi inte bitö ede padata botö godonte ëinta ëninque ede në godonte ënäni weca godonte enguënëmi ,ïmitapa,True, töö 
x," Gue ënente weyongä wëne awënë , Wëne wëne cee , ante në änewengä ïnongä inte Itota weca pöninque , — Bitö Wengonguï Wëmi ",ïmitawo,True, 
x," Mänömaï impa , ante bitö dice ëñënämaï ",ïmitawogaa,True, 
x," Ede , Deënadio tiguitamö adotamonque pönömo encebiimpa , äñömo Ao änämaï ",ïmitawoo,True, 
x, Botö Waobo ëñagaïmo guiquënë monguï ömaabo ,ïmo,True," apa ponce ämii , ante Itota wee apënegacäimpa "
x, — Mäningä ïñömö mönö ïmö tömengä nämä baö edö cete pönongä cengu,ïmö,True,nii 
x," Ante apëneyongä Pegodo weetë , Dice bitö angänö ",ïmogaa,True," , angantapa "
x, Näwäaquingä ïnämaï ïñongante cöwë cënämaï ,ïmoï,True, ae 
x, Wengonguï nänö änö ante tömänö ëñente nö cemö inguënëmö ,ïmompa,True, 
x," Mïnitö waomïni ïmïnipa , mönatö mïnitö baï adobaï waomöna ",ïmöna,True, apa quëwëmïnii 
x, Ömepomöni ïmöni inte ede quïnö engu,ïmöni,True,i 
