x," ﻿ Ïincayë ate në Ponguingä ïñömö , Wengonguï quï , ante nämä wepë eyepë godoncecäimpa , ante odömoncete ante cedinque Wengonguï , Ïïmaï cete cëningä wepë ",pönöedäni,True," , ante do wee angacäimpa "
," Mänömaï äninque tömengä , Pabodo wabänö , Ñimpo cebi goceboimpa , ante cedinque godonte ëinta ",pönömaingampa,True," , ante pönengantapa "
x," Ayë wacä , Bitö quinca ",pönömi,True," ente cete ate weetë pönömo ëe , ante në angä ingante bitö pe gompodämaï incebiimpa ,” ante Itota apënegacäimpa "
x," Në godöningä nänö änimpota ömepoda inte tömëna , Ædö cete weetë adodö pönonguïmönaa , ante weyönate në godöningä ïñömö ede , Ömepomïna inte mïnatö edö cete adodö ",pönömïna,True," enguïmoo , ante botö ënämaï inte ñimpo ceceboimpa , angampa "
x," Ante wee äñönäni Itota ïñömö , — Mänimpodänique nëëmïni ince ente mämö pede ",pönömïni,True," ëmoedäni , angantapa "
x," Mïnitö , Wengonguï quï , ante oguï waquï baï pönö iya tante baï cedinque , Pabodo quï , ante da pönömïni adinque , Waa pönï ",pönömïnipa,True," , ante Wengonguï ince waa acampa "
x," Mänömaïnö ante apënebi ëñëninque botö weetë , Mänïöme tömäo ongöñöme ",pönömo,True," ëninque bitö tömäme Awënë babaïmipa , ante wëne ince änewengantapa "
x, Ayë Tïmoteo në mönö tönïñacä ingante mïnitö weca ante da ,pönömöna,True, pongantapa 
x," “ Ämo ëñëninque ede në nö cedäni guiquënë , ‘ Awënë ïñempa eyedënö bitö gue ënente weyömi dice ",pönömöni,True," cëmitawogaa , ancedänimpa "
x," Angä ëñëninque cömäwaingä , Botö ïmote wabänö ",pönöna,True," enguïmo , ante pönëninque ëëmö ayongä"
x," Ede , Waodäni botö ïmote waa acedänimpa , ante pönëninque cemïni ïninque mönö Mempo öönedë në quëwengä ïñömö mïnitö cedï beyë weetë ",pönönämaï,True," ïmaingampa ,” angantapa "
x, Mïnitö wadäni ïnänite tee mante godömïni näni enganca weetë adoganca ,pönönäni,True, encemïnimpa 
x, Mänïnö beyenque tömënäni Itota ingante bei ongonte botö nempo ente mämö pede ,pönönänitapa,True," , ante Pidato do ëñengantapa "
x, Ante Itota tömänäni ayönänite nö apënecä ëñente wedinque ñënënäni näni da ,pönönïnäni,True," weetë , Mönö edö cete pïinguïï , ante guingo imonte wedinque pe wëënegadänimpa "
x," Bitö tömengä ëmöwo ante , Në Ængä ïnongä ingampa , ante Itota pemoncebiimpa ,” ante anquedo Wengonguï nänö në da ",pönöningä,True, ponte Ootee ingante angacäimpa 
x," Ante adinque tömengä beyë në cecedäni ïnänite , Mïnitö tömää itedë cemïni ate botö adocanque ingante deënadio tiguitamö adotamonque ",pönöninque,True," wacä ingante wacä ingante adotamonque adotamonque pönömo encemïnimpa , äñongante Ao ante yowementacodë cece godänipa "
x," Ayë adobaï , Wengonguï Önöwoca mönö ïmonte nänö ",pönönö,True," baï mönö eyepë ëwocadinque cecëimpa , ante nanguï ëïnente weedäni "
x, Wodo ede ,pönöñönänite,True, ïñäna godömenque wee äna ëñëninque ñimpo cete wïï pönönänitapa 
x," Äñongante Pegodo , — Bitö mïni godonte ëintaque pede godöninque , Wengonguï Önöwoca nänö da ",pönönongä,True," ingante enceboimpa , ante pönëwëmii "
