 , Weetë mïnitö weca pöninque botö wadäni näni ,tedebaï,True, tedete apënebo baï mïnitö edö cete godömenque në pönëmïni baquënëmïnii 
 ," Waa cegaboimpa , ante tedebo ïninque botö wïï ocai ömecabo inte ede ",tedebaïmopa,True, 
 ," Mänïï awënëidi ince ayë ate Paditeoidi pancadäniya tönö Edodeidi pancadäniya ïnänite da godöninque , Mïnitö gote Itota ingante äñömïni wabänö tömengä nänö pante wequinque adodeque wapiticë baï ",tedebaingampa,True, 
x," Ante äñongante ede Itota , — Tömëmi nämä ince , Botö ïmotedö , ante do ",tedebi,True, ïmipa 
x," Ante apëneyongante tömengä ëmïñënäni önömoncaque ëñëninque ëñënämaï ïnäni inte , Æbänö ante ",tedebii,True," , ante guïñente wedinque änämaï pe wëënegadänimpa "
x," Tömengä ingante botö adobaï , Wabi inte botö tededö wïï ",tedebipa,True," , ante ancedömoimpa "
x," Wengonguï tömengä nänö apente anguïöne ïñonte , Mänïne quïnante önonque ",tedebitawo,True," , ante angä ëñëninque mïni waocabo edonque apënequënëmïni ïmïnipa "
x," Tömënäni ïñömö , Wantepiyë ",tedebo,True," beyenque Wengonguï ëñencecäimpa , ante babe ante pönëninque önöneque tedewënänipa cemïnii "
x," Incete wacä ocai ömedecacä tedeyongante mïnitö ee amïni tedecä baï botö adobaï ocai ömedecabo inte baï , Nämä waa cebo ïmopa , ante adodeque tedebo ïninque ee amïni ",tedeboedäni,True, 
x, Quïnante mänömaï ante ,tedeboï,True, 
x, Botö ebänö ,tedeboo,True," , ante ëñëninque mïnitö ïñömö , Önönepämoque tedecampa , ante pïïmïnitawo "
x," Ïninque botö , Mïnitö ïmïnite në apënebo inte tobopa , ante nanguï ",tedebopa,True, 
x, Adinque wëne ingante Itota wido ceyongä babetadecä ïningä ïñömö ede do ,tedecä,True," adinque tömänäni ancai guïñëninque , — Itota nänö cedö baï mönö idegocabo adocanque ince dice cecä atamongaa , ante wedänitapa "
x, Äñongä ede önömonca tee mömoncate baï ïnï wi ënete baï badinque önonguënëwa ñïmenceguënëwa gote baï ceguënëwadinque töö ,tedecantapa,True, 
x," Ayë , “ Nämä cete quëwenguïmo , ante në änäni önonque näni tedewënö baï ",tededämaï,True, inte mïnitö nö cedinque Wengonguï ingante apëneedäni 
x," Ayë , Wacä Awënë Odeye ëñacampa , ante ",tededäni,True, ëñente wedinque mänïöme tömäme awënë odeye Edode weetë pïinte bayongä Eedotadëë quëwënäni tömänäni tömengä tönö godongämë guïñente wedänitapa 
x, Äñongä tömënäni ancai guïñëninque nämäneque ,tededinque,True," , — Æcämë inte angä ëñente woboyë ince epë ince gongempa , ante guïñente wegadänimpa "
x, “ Önömeca ïñömö adocanque ogë ,tedete,True, aa pececäimpa 
