x, Näwangä ï ïninque dica ince päö ämi ,ba,True, cëmaïmipa 
x," Ayë , “ Bitö tömëmö ïnö ince adinque wëne wëne toïnente ",babi,True, ïninque tömëmi adïmö ince o togëmonte baï cedinque wëne wëne bitö cedïnö ante wido cebi waa ïmaimpa 
x, Mïnitö ayë wënämaï mïïmïni quëwëñömïni botö Wengonguï Awënë Odeye ïnömo inte tëï pïñëninque Teiyë Awënë ,babo,True," acemïnimpa , ante Itota apënegacäimpa "
x, Ñöwoöne bitö Mempobo ,babopa,True, 
x," Wäänä Mäadiya wodi nänö baquecäñedë Ootee wodi tömengä ingante do , Monguïmo , angä ëñëningä inte ayë mönämaï ïñongante Wengonguï Teiyë Waëmö Önöwoca angä ëñëninque do yedëmadä ",bacä,True, adänitapa 
x, Ayë onquiyengä pämente goyongä wacä onguïñengä tömengä ingante godö möninque adobaï në towengä ,bacampa,True," , ante apënebo ëñëmaïmïnipa ,” ante Itota apënegacäimpa "
x, ‘ Bitö godö cebi beyë wacä awinca teigëmongä bacä ïninque tömengä näëmë cecä beyenque bitö awinca adobaï teigëmömi ,bacebiimpa,True, 
x," Äñongante Itota weetë , — Bitö , Ædemö nö cebo ",baceboimpa,True," , ämi ïninque ede öönedë bitö waëmoncoo enguinque ede ñöwo godinque ïmeca bitö mänincoo tömancoo godonte ëninque bitö ëninta weetë ömepodäni inte wedäni ïnänite tömanta godömi encedänimpa "
x, Tömengä ïñömö Awënë ,bacecäimpa,True," , ante cedinque Wengonguï oguinguipë gao cecä ate ede , Codito , ante nänö në pemongaingä ingacäimpa "
x," Ïñempa Wengonguï , Botö pëïnäni ",bacedänimpa,True," , angä baï dicacoo ince dobe tömengä pëïnäni baï bacedönimpa "
x, Mänömaï cedinque mïnitö mönö Mempo öönedë në quëwengä wëñëmïni ,bacemïnimpa,True, 
x, Weetë mïni cabo ïñömïni adocanque ñënengä pönï ingä ,bacete,True, ante cedinque tömengä weetë ede mïnitö beyë në cecä baquënengä ingampa 
x, Ïninque mïnitö cati baï yepë ëmonte baï ïnömïni inte weetë ede nongëmonte baï ,badämaï,True, ïedäni 
x, Pïinte ,badäni,True, adinque Itota tömënäni ïnänite angantapa 
x," Wëënë ïñömö , Itota nanguï ïnäni ïnänite gampocä waa ",badänipa,True," , ante në adïnäni inte tömënäni ñöwo , Mönö gampo cete waa bacëimpa , ante cedinque goto gongënäni wedinque mänömaïnö ante änongäimpa "
x, Ayë waodäni wëne wëne inte näni wewënö ante ayë quïëmë beyë wence cete wedäni ince Itota tömënäni näni wedö ante pönö cecä ate tömänäni waa ,badänitapa,True, 
x, “ Baquecä ince yedëmadä ,badinque,True, Wëñengä onguïñengä ingante mancecäimpa 
x," Ayë quïëmë quïëmë nantate wewënäni ïnänite , Waa ",baedäni,True," , angä waa badänitapa "
x, Ayë nantate wewënäni tönö wëne inte quëwënäni ïnänite ente pöninque dowente ïnäni tönö cömäïnäni ïnänite tömengä weca ente pönäni adinque tömengä godö cecä ate në wëne wëne ïnïnäni inte tömänäni waa ,bagadänimpa,True, 
x," Mïnitö weca wïï teiyënäni , Në odömonte apënemöni bacemönimpa , ante ",baïnente,True, wequënënäni incedänimpa 
x, Mänïï wëñë mä nantate baï wewente ,bamïni,True, incete mïni godömenque wewenguinque ingëimpa 
x," Ïninque , Botö abo baï ïïnänique adobaï ate baï pönencedänimpa , ante cedinque botö mïnitö ïmïnite odömömo adinque mïnitö adobaï Mempocä ingante në ate baï pönëmïni ",bamïnipa,True, 
x, Mänömaï ,bamö,True," ïninque mönö , Watapë bacëimpa , ante pönente tomompa "
x, Wïï Möitee wodi nänö wee angaïnö ante ëñëmïni beyë weetë ede Wengonguï ince pönö badongä beyenque mönö tömengä ayongä nö cemö ,bamompa,True," , ante ñöwo pönï odömongatimpa "
x, Ñöwo guiquënë Codito beyë në apënedäni tönö mönitö tömengä nänö në da godönïmöni teiyë waëmö ,bamöni,True, ïñömönite Wengonguï Önöwoca mänïnö ante edonque odömonte apënecä ëñëmönipa 
x, Ïninque në ëö togëïmöni ïmöni möni wede pönënö beyenque tömengä pönö badongä ate tömengä ayongä ede nö cemöni ,bamönipa,True, 
x, Ïñempa mïnitö doyedë mïni ëñengaïnö ante ñöwo në odömömïni ,baquënëmïni,True, ïmïnipa 
x," Ayë në babe ante apënedäni ponte , Wengonguï beyë në apënemöni ïmönipa , ante odömönäni adinque pancadäniya ede oda cete wadö pönente ",baquïnäni,True, ïnänipa 
x, Ïñempa Wëñengä adocanque ëñate pedinque në Awënë ,bate,True, taodinque në aacä baï ïnongä inte botö guiidënäni idegoidi ïnänite aacecäimpa 
, Wacä ede mïnitö ïmïnite bei ongongä wedinque mïnitö tömengä ingante ee në cemïni ,bawëmïni,True, awedö 
 ," mïnitö , Mïmö ömedë ",bawënämaï,True," incemönimpa , ante cedinque Baa änämaï ïedäni "
 , Ænguï ,bawënänipa,True, 
 , Mänömaï cedinque tömënäni Baa ante mïmö ömedënäni näni ,bawengaï,True, baï mïnitö adobaï bawënämaï ïedäni 
x, Ïinque ,bayedë,True," möna pante wequënënö ante pönëninque bitö ñöwo do pancete ante pömitawo , ante wedatapa "
x, Ante apënecä ëñëninque tömënäni wewente ,bayönäni,True," adocanque adocanque , — Awënë , botö ïmotedö ante dice apënebitawogaa "
