x," Ïninque , Wengonguï quï , ante në godönäni ñënënäni tönö Wengonguï nänö ",wee,True, angaïnö ante në odömönäni tönö tömänäni ïnänite Edode äñecä godongämë pönänitapa 
x, Ayë ,weë,True, Iteca wodi wengä Aacobo ëñagacäimpa 
 , Weetë ede baö tönö önöwoca tadömengadenguipo në ömëe ëwënongä ingante guiquënë mïnitö tömengä ingante guïñente ,weedäni,True, 
 , Weyönäni botö Waobo në ëñagaïmo inte boguïmancodë mämö pöninque botö tëï pönï pïñëmo inte ñäö apäite baï waëmö ëmonte ,weëmo,True, acedänimpa 
 , Pabodo ,weëmö,True," adinque önöwënenque pönëninque , Ïingä nänö waa bawaquinque në pönengä ingampa , ante do pönente wedinque ,"
 , Gote quiyayongä pancamonga taadö ïñömö ,weëmompa,True, 
 , Ayë woboyë nanguï pëmente pö adinque mänincö öñonte etewo goquinque ede do acapowate bogoce të go ,weempa,True, 
 , Äninque Etiopebe awënë angä cabayo në gongë ate Pedipe tönö guëa epënë ti ,weëna,True, ate Pedipe tömengä ingante epënë guidongä guiicantapa 
 , Incete mïnitö Mempo änämaï ïñonte ayamö adocanque ince yeipodë ,weënämaï,True, ingampa 
 , Ti ,weënäni,True," adinque mänïöme quëwënäni guiquënë , Tömengä Itota ingampa , ante do adinque tömäme mäo gode ä gode ä cedäni ëñëninque wëne wëne ïnäni ïnänite tömänäni ïnänite tömengä weca ente mämönäni pönänitapa "
 ," Pancadäniya guiquënë , Wengonguï impa , ante näni badönïñömö gäänë ede ",weënänipa,True, 
 , Ayë ëmëmäa taodinque tömënäni Guënetadetebe ti ,weënänitapa,True, 
 , Botö ïñömö mänïï dica waëmonca baï ïnömo inte ämo ëñëninque në wecä ïñömö tömengä ïñömö mänincaa të go weëninque wedenque tobente wecä baï ïnongä inte botö önöwa gäänë ede ,weencecäimpa,True, 
 , Botö Codito ingante Tiöno näni quëwëñömö dica baï gö cebo gongengä adinque ede waodäni dicaboga tee tëwate baï pönënämaï ïnäni inte të go ,weencedänimpa,True, 
 ,"” Mänömaï ante tömengä , Codito ingante ei äñete ",weencete,True," ante mönö pönënämaï ingëimpa , ante ancete ante yewëmongacäimpa "
 , ﻿ Mänïï änanquidi ongöninque ïinque apënete ,weengä,True, adinque teiyënäni tömengä mïñë weengadänimpa 
 , ﻿ Mänïï änanquidi ongöninque ïinque apënete weengä adinque teiyënäni tömengä mïñë ,weengadänimpa,True, 
 , Në ,weengaingä,True, ïnongä ïñömö adocä do öönedë gömonga eidinque inguipoga tömäo öönedë tömäo tömäo ïñömö ede godömenque eibe pönï quëwengä ïnongä ingampa 
 , Æyömömë ongöñongante wëne pö guiidinque wëñengä ingante cöwë gotodongä të go ,weengampa,True, 
 , Weetë botö ocë ëmente ,weenganca,True, mïnitö ede do mïni pönënö ante ñimpo cedämaï ïedäni 
 , Ænte pönäni ate wëne ince Itota ingante adinque do wëñengä ingante do do wäate baï cedinque wido cecä të go ,weengantapa,True, 
 ," Wengonguï impa , ante badonte në pönengä ede ",weengantawo,True, 
 ,” Äñongä daagömë näni tëï wïnï ince tömenque ñïmence të ,weengatimpa,True, 
 , Nëmoncoo öönedë ïnö weë të weëninque waa të waa të ,weengëimpa,True, 
 , Tömënäni ede mänïnonque cedinque në të go ,weenguënënäni,True, cöwë ingadänimpa 
 , Do oda cedäni ince idegoidi ïñömö dice ëmëwo të go ,weenguïnäni,True, ïnänitawogaa 
 ," “ Bitö , ‘ Æcänö öönedë ei äñete ",weenguingää,True," ,’ ante nämäneque änämaï ïe "
 , Në pönönäni ïñömö tömënäni näni tee mäincadedë da wëninque da weënonte wance wance cedinque eyepote ,weenguinque,True, eyede pönï da wëninque mïnitö enguincadedë pönö wäne cedäni ede encemïnimpa 
 ," Ede , Tömengä inguipoga tadömengadë do ",weëningä,True," inte eigacäimpa , ante odömoncete ante yewëmongatimpa "
 , Ede nenque tamönö quëwëñömöni Awënë nëmö ta ñongë adinque mönitö tömengä weca ede ,weëninque,True," ede , Bitö Wengonguï ïmidö anguënë , ante watapë apënece pömöni ïmönipa , änänitapa "
 , Bodoga ei të contate taadonque goyongä tömengä nänö goquïnö ante waodäni weocoo ,weënö,True, bee podöwadänitapa 
 , Mänömaï beyenque në pïïnäni ïñömö mïnitö ïmïnite be tadäni të go ,weëñömïnite,True, wënönäni wencemïnimpa 
 , Pabodoidi ïñömö Papo ïñömö wade godinque wipodë ñënempodë wogaa taodinque Pampidiabe pöninque Pedegue ïñömö ti ,weëñönäni,True, Wäö weetë adodö Eedotadëë gocete ante tömëna ïnate ëmö cete wade gogacäimpa 
 , Tëëmancodë ïnö ñäwäi ta pöninque inguipoga ïñömö ,weëñönänite,True, wacä godö cecä beyenque tömënäni tëïmö badinque emëñe inguipoga quëwënäni baï të guiidäni badänitapa 
 , Pö ,weëñongä,True, tömengä ingante në pönente wengaïnäni tömënäni täno ñäni ömëmoncedänimpa 
 , Ediya wabänö ponte o togente pede ,weënongä,True, abaimpa 
 , Angä ëñëninque wëne në wentamö ëwocacä ïñömö waocä ingante quidi quidi mäo të gotodö go ,weëñongante,True," , Ye ye , äninque dobe tao gotapa "
 , botö guidömëmë të go ,weentabopa,True, 
 ," Ayë ñënempo möni goimpo Tido ïñömö mäincoo öwäaquï impa , ante ëñëninque mönitö mänïñömö adobaï ti ",weentamönipa,True, 
 , Mänïï ëmëmäa tao ti ,weente,True, Guedatabe pöñongä wëne inte quëwëna ïñömö wao wodido quëwente pöninque Itota ingante mämö bee tënatapa 
