 ," Mänömaï cedinque botö Mempo , Waodäni botö ïmo näni waa ",abaï,True," adobaï botö Wengä ingante tömänäni waa acedänimpa , ante cegacäimpa "
 ," Äninque , Itota tömengä mïñë në godäni gämënö oo cemöninque , — Ïïnäni ïñömö botö badäidi botö biwïidi ïnönäni ïnänipa , ante mänömaïnö ämo ",abaïmïnipa,True, 
 , Tömëmi ede në cedïmi inte ede ,abaïmipa,True, töö 
 ," Doyedë ïñömö wadäni , Itota ebänö cecää , ante tededäni ëñëninque Edode , Itota botö weca pöninque wabänö bamönengë pönï cecä ",abaïmopa,True," , ante pönëninque tömengä ingante wantepiyë aïnengä ïnongäimpa "
 , Näwangä ï ïninque bitö to weibi ate dodäni ïïmaïnö ante näni yewëmongaïnö baï ïinque ba ,abaimpa,True, 
 ," “ Ïninque në ëacä ïñömö , ‘ Tömëmo wengä ingante da godömo gocä adinque tömënäni guïñente wedinque ee ",abaïnänipa,True," ,’ äninque tömengä ingante da godongä tömangä pönï gocantapa "
 ," Ayë , “ Bitö ïmite në pïinte cecä ïñömö në apente anguïnäni weca gönoncete ante ente idöme goyongä bitö tömengä ingante waa apënebi ëñëninque tömengä weetë piyënë cedinque ee ",abaingampa,True, 
x," Angä ëñëninque Itota weetë , — Wëënë bitö ëmongaï baï ",abäwe,True, 
x,"’ Ante pönëñongä tömënäni , ‘ Ïninque bitö ämi godinque ",abe,True," wiquïmöni , ämitawo "
x," Ayë wacä , Bitö ïmite në apente angä weca ente godinque botö bitö weocoo enceboimpa , ante ceyongä bitö mänincooque tömengä ingante pede godöninque wacoo bitö yabe mongencoo tönö ee ",abi,True, ö encecäimpa 
x," Äñongante ede , — Bitö guiquënë , ñënengade näni mënongaincö ongö ",abii,True, 
x," Ede tömëmi awinca awempa wee ëmonte baï bitö wëne wëne adïmö ëmömi inte bitö tönïñacä ingante , ‘ Biwï , bitö awinca guiyangä më owo baï ate ë wimömoe ,’ ante ede ",abipa,True, diyë ë wimonguïmii 
x," Ante äñongä Itota weetë , Bitö tömengä ingante do ",abitapa,True, 
x, Bitö taadö pöninque Itota ingante ,abitawo,True, 
x," Ïninque , Botö ",abo,True," baï ïïnänique adobaï ate baï pönencedänimpa , ante cedinque botö mïnitö ïmïnite odömömo adinque mïnitö adobaï Mempocä ingante në ate baï pönëmïni bamïnipa "
x, Cebi waa bamonte ,aboe,True, 
x, Deënadio tiguitamö ente pömïni ,aboedäni,True, 
x," Ñöwoöne woyowotë ince tawadiya pedämaï ïñonte bitö botö ïmotedö ante wadö ante apënedinque , Dice ",abogaa,True," , ante ede mempoga go adopoque anguïmi ïmipa "
x," Ate wedinque Möitee wodi , Quïnö baï inte beco ante botö wïïmonte baï ",aboo,True," , ante acete ante pönömenque pöñongante mönö Awënë tömengä ingante ïïmaï ante apënegacäimpa "
x," Ëñëninque botö weetë , ‘ Ïñempa botö mïnitö ïmïnite cöwë adämaï inte tece ",abopa,True, 
