 , Geyeidi gete bitö ,ëmaï,True, bitö ïincayë ate waodäni ïnänite gete baï cedinque apënebi ëñëninque ponte quëwencedänimpa 
 , Mänömaï waadete cemïni ïninque mïnitö ïincayë ate mïni waadete cegaïnö beyë nanguï ,ëmaïmïnipa,True, 
 , Ede bitö ëïnente ämi ïninque botö awënë odeyebo ïnömo inte botö ënempodö ince ede tece pä cete pönömo ,ëmaïmipa,True, 
 ," Ñimpo cedämaï ïmö ïninque ede Wengonguï , Ïïñedë encemïnimpa , ante nänö angaïñedë ïinque bayonte mänïñedë mönö ede tä pete baï eyepë pönï ",ëmaïmompa,True, 
 , Æcänö Itota nänö a ongöñömö ante në ëñengä ïñömö tömengä mönitö ïmönite angä ëñëninque mönitö weetë Itota ingante yao ongonte ,ëmaïmönipa,True," , ante do wee änönänimpa "
 , Apënebi ëñëninque botö tömengä wodi baö do gote ,ëmaïmopa,True, 
 , Ede bitö tömënäni ïnänite wente ëmi ïninque tömënäni weetë bitö ïmite wente ,ëmaïnänipa,True," , ante wee cedinque bitö ïñömö , Botö godönö weetë eyepë pönönäni mäninque ëninque öönedë weetë ënämaï ïmaïmopa , ante wedinque ede tömënäni ïnänite wente ënämaï ïe "
 , Ïñempa eyepë godongampa diyë önöwoca weetë ,ëmaingää,True, 
 , Ede waocä inguipoga ongoncoo tömancoo ö encete ante cedinque nämä önöwoca ince pede godongä wë womonte ba ïninque ede tömengä nänö ömewocate wequinque ,ëmaingampa,True, 
x," Äñongante ede , Dobe wengäimpa , ante apënecä ëñëninque Pidato weetë Ootee ingante , Itota wodi baö ïnï o togente ",ëmäwe,True, 
x," “ Ïïnäni ïñömö botö ïmote önöneque waa apënete baï tededäni incete , tömënäni mïmöno ",ëme,True, pönente ede gobe ongonte baï ïnäni awedö 
x," Itota ïñömö , Teiyënäni godämë gongënäni awedö , ante pönëninque tömengä mïñë në godäni ïnänite , Gäwapë ",ëmë,True, wedeca mantamïni taoboedäni 
x, Ede në wïwa cedongä nempo ongonte weyömönite bitö gä peyempote ,ëmi,True," quëwencemönie , ämönipa "
x," Äna ëñëninque , — Mïnatö beyë quïnö cebo ",ëmïna,True, 
x, Owempoïnäni oncö ö ,ëmïni,True," incete mïnitö , Wantepiyë botö tedebo beyenque wadäni botö ïmote waa acedänimpa , ante Wengonguï ingante wantepiyë në tedemïni inte godömenque mïni panguinque ingëimpa ,” ante Itota angacäimpa "
x, Päö önompo ëmempoque botö pä ente godönï ince tinco mïido ganca ïnäni näni cente ñönönï ee öñöñonte epotodënö cenguï wente ,ëmïnii,True, 
x," Mänömaï beyë Wengonguï , Botö waadete pönö cedö beyenque ",ëmïnipa,True," , ante edonque acëimpa , ante cedinque Abadäö wodi wede nänö pönënö beyenque ante , Pönömo encemïnimpa , angacäimpa "
x, Wengonguï Önöwoca watapë nänö topämo ante pönongä ënïmïni inte mïnitö nanguï caate wemïni incete Wengonguï nänö angaïnö ante ëñëninque Ao ante ,ëmïnitapa,True, 
x," Ayë tömengä tömënäni ïnänite yede aa pedinque , — Ïñänäni , geye ",ëmïnitawo,True, 
x, Möitee wodi wee nänö angaïnö ante ëñente mïni cedö beyë mïnitö tömengä ingante ,ëmïnitawogaa,True, 
x, Ayë bitö wïï mïñömö wayömö ince ede do tä pete gete baï ,ëmipa,True," , angantapa "
x, Botö oodo mïnata godonte ëinta ëninque ede në godonte ënäni weca baanco weca quïnante wïï guidonte ,ëmitawo,True, 
x," Ayë , Wengonguï ingampa , ante näni badöinca ante në pïïmi inte bitö ede tömënäni näni apëneincönë go guiidinque ede ö ",ëmitawoo,True, 
x," Mangä pecä ate tömengä ïñömö , Botö guiidëmïni mïni wequinque wëne wëne cemïnipa , ante adinque botö ",ëmo,True," beyenque quëwencemïnimpa , ante cececäimpa cebii "
x, Angä ëñëninque nëmö në adïnäni ïñömö Bedëë taadö gote ëmö ayönäni ede ado nëmö tömënäni nenque tamönö quëwëninque näni adïmö ince wo go adinque ede të wocë goyönänite n,ëmö,True, Wëñë owoyömö oncömanca tecedeca ïnö në gongë adänitapa 
x," Ayë në , Pönömi ",ëmoe,True," , angä ingante godömi engäe "
x," Ante wee äñönäni Itota ïñömö , — Mänimpodänique nëëmïni ince ente mämö pede pönömïni ",ëmoedäni,True," , angantapa "
x, Caboda wengä ince dice pönömi ,ëmogaa,True, 
x, Æ ̈ ninque botö godonte ente godonte ente ede nanguï cedinque ede mänimpota adopota ëmempota dobe ,ëmoï,True, ae 
x," Ceyönäni në ëñënämaï ïnäni guiquënë në ëñënäni ïnänite , ‘ Mönitö tica ënëincade ede wodo möne ",ëmompa,True, cemïnii 
x, Tömëna ïñömö ñäö apäite baï ,ëmöna,True, inte Itota tönö godongämë apënedatapa 
x," Itota tömengä nänö quëwënö pönongä ëmöni beyenque mönitö , Baö ayë mongente quëw",ëmöni,True," acedänimpa , ante cemönipa "
x," Në aawënäni guiquënë , Wengonguï ñäö apäite baï ëmönongä inte pönö waa pönï cecä ",ëmönipa,True, 
x, Botö ïmote në cebi ïnömi inte bitö edemö aabi inte ñöwo waa cebi ,ëmopa,True, 
