x, Atedoidi näni cabo ïñönäni adocanque Pänoedo ,wënä,True, ïnönä inte tömënä picengadedä ingadäimpa 
x, Mänïñömö ongonte wade godinque Itota wada ïnate Tebedeo ,wëna,True, Tantiago tönö Wäö näna caya ïnate acantapa 
x," Godömenque odömonte apënedinque Itota , “ Tömëmo mäincoo , ante mancete ante wedinque mïnitö inguipogaque cayë cente to tamonte ïñömö cabo të gete da ",wënämaï,True, ïedäni 
x, Ayë weë Aacobo wodi ,wënäni,True, Oodaa näni caipë ëñagadänimpa 
x, Wëñengä ingante wënonce änönäni ince dobe ,wënänipa,True, cebii 
x, Idewaa cënäni ate tömënäni pä ente näni cente ñönönï ee öñoncoo wente ëninque Itota mïñë në godäni otodë pönö da ,wënänitapa,True, 
x," Mangä pecä ate tömengä ïñömö , Botö guiidëmïni mïni wequinque wëne ",wëne,True," cemïnipa , ante adinque botö ëmo beyenque quëwencemïnimpa , ante cececäimpa cebii "
x, Weetë ïincoo nää ,wënente,True, nänënë ñö cete öñö acantapa 
x, “ Bitö ïmite wënönäni në ,wënïmi,True, inte bitö nö waa pönï ïnömi ïmipa 
x, Wëënëñedë inguipogaque ante näni wee angaïnö ante në ëñengaïmïni incete ñöwo weetë Codito tönö godongämë ,wënïmïni,True, inte mïnitö wente baï ïmïni inte mänïne ante edö cete ëñenguïmïnii 
x, Incete botö do wënönäni ,wënïmo,True, inte ede mëönaa go adoöneque ïñonte ñäni ömëmonceboimpa 
x, Do ,wënïnäni,True, ïnänite godö cemïni ate ñäni ömëmoncedänimpa 
x, Itota näni awäa timpodäni ,wëningä,True," ingante mïnatö diqui diqui mïmïnapa , ante ede do ëñëmopa "
x," “ Päö yede empocëimpa , ante onquiyengä ñënengade tee manguincade ente tee mäninque edïna näni ämö ente mempoga go adopoque da wëninque ayë yede empoquï ente pönö da ",wëninque,True, wempo wempo edemö cedengä ate päömo yede empote tömäo näämenta bapa 
x, Waëmö pönï mönö ëmönö ïñömö ede ongai waëmö engado baï ïñonte ongai ede do guïñë ,wëno,True, baï mönö ëmönö adobaï bacëimpa 
x, Në ëacä wodi nänö ,wënö,True," baï tömengä adobaï bate wequïnö anguënë ,” ante Itota apënegacäimpa "
 ," Ænguï badinque tömengä , Wëñënäni ïnänite mäo ",wënöedäni,True," , angantapa "
 ," Äñongante yede äninque tömënäni , — Tömengä ingante ",wënömi,True, wengäe 
 ," Ayë , “ Wempocä ingante wäänä ïnante në pïinte wïwa angä ingante ",wënömïni,True," wencecäimpa ,” ante wee angacäimpa "
 , Tömengä wënäni ïnänite ,wënömo,True, wencedänimpa 
 ," Adinque ede Paditeoidi guiquënë wade godinque , Æbänö cete tömengä ingante ",wënömö,True," wenguingää , ante godongämë pönëninque tedegadänimpa "
 ," Mänömaï beyë Eedotadëë quëwënäni pancadäniya , — Mäningä ingante ",wënömöni,True," wencecäimpa , ante awënëidi wïï änänitawo , ante mänïñedë tece tedewënänitapa "
 , Wengonguï Codotedo pönö cecä beyenque tömëna inguipoga quëwënäni ïnänite adinque mënaa go mënaa ïñönänite adocanque ingante wënöninque ayë wadäni mënaa go mënaa ïñönänite adocanque ingante wënöninque nanguï ïnäni ïnänite në ,wënöna,True, badatapa 
 ," “ Möitee wodi ïñömö , ‘ Wacä ingante godö ",wënönämaï,True, ïe 
 , Ïninque në wënönäni weetë awënë nänö adïnänique ïnänite capo ado tedë ,wënönäni,True, wengadänimpa 
 ," Mänïñedë Wengonguï oncö yabecönë ïñömö , Wengonguï quï , ante näni wënoncadedë da ",wënönänimpa,True, 
 , Mänïnäni cabayoidi tömënäni önöne inte tëï pïñente wënöninque adobaï tömënäni önömïñë inte tëï pïñente ,wënönänipa,True, 
 ," Ïninque mïnitö ïñömö Itota ingante bei ongonte ëninque ëñente cedämaï ïnäni nempo pede godöninque , Mïnitö tömengä ingante awäa timpodinque weë tïwate wënöedäni , ante ämïni ",wënönänitapa,True, 
 , Wëñengä ingante ,wënonce,True, änönäni ince dobe wënänipa cebii 
