x,"Albanija "" je jedna od prvih zemalja koje ",osjećaju,False," posljedice tog krijumčarenja , zato što poznati koridor koji se proteže duž Turske , Bugarske , Makedonije i drugih mediteranskih zemalja Albaniju čini jednom od prvih zemalja koje se suočavaju s tim krijumčarenjem "" , dodao je Ivanov . 
"
x,,Osjećajući,False," kako bi apatija mogla imati ozbiljne štetne učinke na odaziv i rezultate , stranke koriste sva moguća sredstva kako bi doprle do birača , uključujući popularnu društvenu internet mrežu Facebook . 
"
x,"Droutsas , čija zemlja treba preuzeti šestomjesečno rotirajuće predsjedavanje EU od Litve 1. siječnja 2014. godine , također vidi potrebu oživljavanja procesa daljnjeg proširenja , unatoč "" umoru od proširenja "" koji se danas ",osjeća ,False,"u mnogim državama članicama . 
"
x,Kosovo i njegovi susjedi ,osjećaju,False," oštrinu globalne gospodarske krize . 
"
x,"Prema Mihailu Jovoviću , uredniku dnevnika Vijesti , mnogi Crnogorci jednostavno ",osjećaju,False," kako još uvijek nedovoljno participiraju u gospodarstvu i političkom životu zemlje . 
"
,Postoji ,osjećaj,False," kako su žrtvovali sve zbog statusa Kosova . 
"
x,Centar za pomoć tražiteljima azila priopćio je kako će poduzeti aktivnosti za smirivanje situacije i poticanje ,osjećaja,False," solidarnosti . 
"
x,Velika zajednica na kojoj se okupljaju IT profesionalci i oni koji se takvima ,osjećaju,False," . 
"
,"Moćan , jako moćan ",osjećaj,False," . 
"
,"Hvala Bogu , zazvonio nam je telefon , imali smo ",osjećaj,False," da bi nas Talijanka uspjela nagovoriti i da ga kupimo . 
"
x,Možemo samo zamisliti kako se ,osjećao,False," Alonso dok je gledao kako mu naslov izmiče iz ruku . 
"
x,Izjavila je i kako je trenutačno zadovoljna sobom jer ' s godinama čovjek stekne sigurnost i iskustvo pa mu ne trebaju tuđi komplimenti da se dobro ,osjeća ,False,"u svojoj koži ' . 
"
x,Posljedice toga na svojoj koži prije svega ,osjećaju,False," oni kojima je njega potrebna a to su stari i bolesni . 
"
x,Pored svih nedaća koje stariji članovi društva ,osjećaju,False," u tranzicijskim zemljama , poput niskih mirovina i sve skupljeg zdravstvenog sustava , Rumunjsku i Bugarsku je pogodio i akutni manjak njegovatelja . 
"
x,Potom iz nje izlazi energija koju pacijent ,osjeća ,False,"kao toplinu koja se širi njegovim tijelom . 
"
x,"Ipak , sposobnost ",osjećanja,False," tuđih emocija ima i negativnu stranu . 
"
,Jedino ne bi bilo dobro da vas brojne kritike pretjerano obeshrabre ili da kod vas izazovu pretjeran ,osjećaj,False," krivnje . 
"
,Trenutni ,osjećaj,False," samozadovoljstva opasniji je budući da se nitko nije pozabavio temeljnim problemima eura , od sve većeg gospodarskog jaza između 16 nacija koje koriste tu valutu , do manjka vjerodostojnih fiskalnih mehanizama provedbe . 
"
x,"Drugim riječima , u poslu sudjeluju mehanički i ne ",osjećaju,False," osobnu uključenost u ono što rade . 
"
,"U posebnim prilikama kod onih jako senzibilnih ponekad se javlja nervoza , iščekivanje , nestrpljivost , a katkada i ",osjećaj,False," mučnine . 
"
